guestId,hasName,hasAddress,hasPhone,hasEmail,hasBirthDate
187111545,true,false,false,false,false
24525468,true,true,false,true,true
131798466,true,true,true,true,true
187084353,true,true,true,false,false
187078680,true,false,false,false,false
97983128,true,true,false,true,true
175543961,true,false,false,false,false
31197644,true,true,true,true,true
120293901,true,true,true,false,true
55973854,true,true,false,true,false
130442744,true,true,true,true,true
38086473,true,true,true,true,true
91482304,true,true,true,true,true
22696770,true,true,false,true,false
95345451,true,true,true,true,false
38691012,true,true,true,true,true
5657818,true,true,true,true,true
49893052,true,true,true,true,true
188491609,true,false,false,false,false
13276500,true,true,true,true,false
113997566,true,true,true,false,true
188839436,true,false,false,false,false
97802299,true,true,true,true,true
64873432,true,true,false,true,false
103957223,true,true,true,true,true
188545569,true,false,false,false,false
185517003,true,false,false,false,false
50138373,true,true,true,true,true
168660296,true,true,true,true,true
188843383,true,true,true,true,true
111563905,true,true,true,true,true
146085332,true,false,true,true,false
81876742,true,false,false,false,false
38560928,true,true,true,true,false
188572688,true,false,true,false,false
33290725,true,true,true,true,false
188576467,true,false,false,false,false
32218768,true,true,true,true,true
188554717,true,false,false,false,false
185306170,true,false,false,false,false
185535571,true,false,false,false,false
185535302,true,false,true,false,false
3813466,true,true,true,false,false
107086699,true,true,true,true,false
9644867,true,false,false,false,false
71057831,true,true,true,false,false
10958842,true,true,true,true,false
188625665,true,false,false,false,false
54609253,true,true,true,true,true
188590524,true,false,false,false,false
32218768,true,true,true,true,true
97851859,true,true,true,true,true
41480595,true,true,false,true,true
188335855,true,false,false,false,false
130189026,true,true,true,true,true
168812198,true,true,true,true,true
188374886,true,false,false,false,false
174879838,true,false,true,true,false
112245390,true,false,false,false,false
188637357,true,false,false,false,false
68573560,true,true,true,true,true
35804027,true,true,false,false,true
188494575,true,true,true,false,false
188495209,true,false,false,false,false
106919499,true,true,false,true,false
33102887,true,false,true,false,false
188376028,true,false,false,false,false
46958126,true,true,true,true,false
188379591,true,false,false,false,false
188638738,true,false,false,false,false
78705890,true,true,true,true,true
136606462,true,true,false,true,true
121223620,true,true,false,false,true
40301679,true,true,false,true,true
45553931,true,false,false,false,false
66795305,true,true,true,true,true
21410804,true,true,true,true,true
151369206,true,true,true,true,false
104181452,true,true,false,true,true
185541960,true,false,false,false,false
64543608,true,true,true,true,true
113792309,true,true,false,true,true
