accountType,accountId,guestId,amperityId,mLifeId,mgmRewardsTierCurrent,expects,numberOfAccounts
patron,93888320,136607702,1be1cf5d-4e2f-3630-a595-16c8d824dafb,93888320,Sapphire,1,1
patron,71048695,18380176,192d9c45-29a9-362b-bcae-e610519a52fb,71048695,Sapphire,1,2
patron,69171762,57901863,21f83183-6e43-3e03-a447-4127c06aa17d,69171762,Sapphire,1,3
opera,176208500,19424037,21fda0aa-b1f8-3974-9b5b-bd7b0378956c,52926040,Sapphire,1,2
patron,61532503,3988899,20a47833-4cf1-3f77-8286-b5ff20dee405,61532503,Sapphire,1,1
betmgm,576322618,145187790,22053aab-3098-3b0f-8ef6-1c990565aa61,96145971,Sapphire,1,2
patron,74925248,34215869,22053b43-c4ca-3cbe-8dbb-01d1d3d9c154,74925248,Sapphire,1,1
patron,61915859,26701020,20a59cac-f7a1-312e-9ca4-65d5ce4f6184,61915859,Sapphire,1,1
archtics,11502935,72464642,22055098-6b75-3215-b5c7-196b65969014,82409291,Sapphire,1,2
patron,99294738,144308268,20aaa772-35fc-3121-99d1-9d5c063b8d8c,99294738,Pearl,1,7
patron,95588068,133123384,1bf07196-b5e3-34af-882c-b8cb75a70c22,95588068,Sapphire,1,5
patron,50404468,55447504,1bf2c98d-078b-3896-b082-6db5f7a7ac14,50404468,Sapphire,1,1
patron,43884832,95422310,1ba837d7-b7eb-3509-918a-61a9efba458b,43884832,null,1,1
patron,73417509,11401248,2211a16a-9a5c-311d-af22-7e1ee19ba1f3,73417509,Sapphire,1,1
patron,63949287,34065375,1bb42998-65b9-3388-b6ca-86f655830a71,63949287,Sapphire,1,1
patron,90812580,79087483,1bb4ec14-a557-3d43-861f-017e7593ec35,90812580,Sapphire,1,1
patron,43088985,12589652,1bb5f350-b695-3599-89e6-d1739e92e564,43088985,null,1,2
patron,32075298,124912536,221cf463-ebba-34c5-8f70-2ab2ee89bd0f,32075298,null,1,2
patron,99411610,158199885,14924c73-549f-3b6a-a50e-35108b88ea20,99411610,Sapphire,1,1
patron,96288225,145738649,20c302f9-6e7c-3e25-9701-337bba41b160,96288225,Sapphire,1,2
patron,93378981,135971873,1933a0f0-177d-35fe-beec-bfa72fb2c3f4,93378981,Sapphire,1,1
patron,2222284,78212088,2327e01a-9992-30a6-a92e-f2e376778aca,2222284,null,1,1
patron,68772538,93109937,1940b52a-07b8-3d7b-9030-a0de676cd128,68772538,Sapphire,1,1
patron,47117039,96294914,220221a5-a4f9-3de7-bbfd-2abcdbccd23f,47117039,null,1,1
patron,4975705,1092542,20c5c0c4-da41-3033-904b-7fea4ea3ef1b,4975705,null,1,1
archtics,12133061,113786541,20cb9991-4adc-3b77-ab12-0bfb14445bfc,69184370,Sapphire,1,3
patron,52034004,15340066,1c062e94-31ac-3217-94e1-2e1e9c6f0886,52034004,Sapphire,1,5
patron,48241083,138611068,1c066c8c-dab8-3d36-aa62-a8cc45096415,48241083,null,1,2
patron,66597265,91469310,1c0a42f7-f395-3c17-8b28-2c6869fef8e7,66597265,Sapphire,1,2
patron,55240641,122991016,1c0b5cc3-d086-3e15-99ee-125808bb7ead,55240641,Sapphire,1,1
patron,84088532,66231776,1c0c9cdd-29dd-37c0-929b-879a144d3771,84088532,Sapphire,1,2
patron,9334329,76363658,220d1a24-75f5-3d1b-8273-ce3d9fca41de,9334329,Sapphire,1,3
archtics,16531744,67599965,20d7204d-00ff-308d-a1ac-473aba8f982e,71060589,Sapphire,1,2
patron,96060379,144851541,1d5469d7-946a-304b-8e09-45d09e254462,96060379,Sapphire,1,1
patron,67748321,5521042,20dd2b28-95bd-32d2-9333-025c2ca6c385,67748321,Sapphire,1,1
patron,56043450,108758600,1c126039-39ca-3b72-9823-f45b3e6cc096,56043450,Sapphire,1,1
opera,787863077,34894316,1c170f30-585b-3ecc-abd7-73b7fdfc3bf0,42852953,null,1,8
patron,52337556,71762428,1c17dd77-5747-3f11-acf4-3018d7062357,52337556,Sapphire,1,3
patron,42946249,48339918,1bc173e7-bdda-3cca-9110-c47a315cf831,42946249,null,1,2
patron,10967577,42391227,1d5956e0-d8df-3349-a8ee-0ea6324a725d,32188533,null,1,3
patron,43902161,107745064,1d624c87-8844-33d3-877b-99833b516075,43902161,null,1,2
patron,54480055,104655582,1d63b0b7-59d3-3200-b160-1c581d4be802,54480055,Sapphire,1,1
patron,57147950,87689910,1bc739c0-bf67-3b33-8f02-fa1be878003c,57147950,Sapphire,1,1
opera,284753010,106497809,1c1f83ac-1e24-3e4e-9ca3-3bf1b702cb1a,45138319,Sapphire,1,5
patron,58739809,12598376,22129ec1-3f99-3f4a-9426-8a973a8d37a5,47616674,Sapphire,1,2
patron,65795690,16096172,1fbb2d18-0bb2-3f2b-abe4-f42693e10f19,65795690,Sapphire,1,1
patron,42962365,6697124,1bd1a0a6-8dd6-345e-9524-3ffbbb3da7b1,42962365,null,1,2
patron,42720041,15616565,1bd504ee-467b-3da7-a794-d5788c2b0958,48728025,null,1,4
patron,62165252,22105619,1bda2aad-f61c-31c8-adee-7de466911b68,62165252,Sapphire,1,1
opera,6903773,74426981,22146409-e695-37d3-b797-53cf8d11ab0d,42445177,null,1,4
patron,67832855,110069198,22170fc2-cf7b-358f-97c4-18e61ebe32ef,67832855,Sapphire,1,1
patron,29086204,4589112,1be44a1c-3497-386d-9b79-8b33b3fc11d4,29086204,Sapphire,1,3
patron,60647048,82681769,20e3e8ea-fdac-3d49-8718-9934df76d53c,60647048,Sapphire,1,1
opera,797875965,120037577,1c315be0-8fa4-3552-a35f-40daaf36b07c,62997465,Pearl,1,9
patron,93456644,135988764,1c3610e7-5888-33f3-a7bf-1492526b4fce,93456644,Sapphire,1,1
patron,57279224,22390744,20e92cd1-493d-33f4-86c0-af1b2745ef1a,57279224,Sapphire,1,1
patron,95695625,143033210,05fff2b2-2f62-34ea-9e9a-d833b226bdb8,95695625,Sapphire,1,2
opera,397875204,56794967,1f17a5c6-fd9b-3f76-9b98-bceb65a42ec7,6531305,Sapphire,1,7
customers,00u15qkqqonfcYfJ71t7,159304069,1f1dd9d5-d8b8-3300-8c62-9e6e76e98e82,71754045,Sapphire,1,6
opera,810124609,12775563,1f2c65c0-227d-3de0-b75e-13f5f3be1898,17837098,Sapphire,1,5
patron,92023330,108942253,2221a135-eb31-3064-a130-9915beadec5b,92023330,Sapphire,1,5
customers,00uo1uwi31cIlr9zF1t6,159306788,1f395c2b-d04a-3c77-8bec-7b2dc6f6d409,70765928,Sapphire,1,4
patron,64536831,124594836,1f3b30ca-0543-3072-9835-b144db96531e,64536831,Sapphire,1,1
patron,43013405,36987949,22287910-1e71-3c2b-aaf1-220039860a88,43013405,null,1,3
patron,20507717,116958982,1360c69d-3a39-372b-aed1-f270edc93a9b,20507717,null,1,3
patron,47891135,109590928,222cefb2-03f1-3373-836d-8004b84005eb,47891135,null,1,3
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjukbeLIQw,120231868,1c07b6b6-d7c7-3042-9819-56681e62ef0a,69292190,Sapphire,1,8
patron,90611522,88405338,1fc245f4-678f-366c-b8bf-1e2ddad8117d,90611522,Sapphire,1,1
archtics,2909641,91960237,1f812506-a721-387d-bdb7-50d32252b97d,20312206,Sapphire,1,4
patron,56426459,121462775,2238a953-9b22-3818-9182-476f56ee557e,56426459,Sapphire,1,1
patron,4593220,76697552,1c1626e0-8dfd-3ae6-beac-d92a3f9076c9,4593220,null,1,1
patron,73333631,61280555,1fc9f646-47fa-34bf-afa0-d2ea4ecd2686,73333631,Sapphire,1,1
patron,72640877,31051501,1fcb4606-56cd-3d7d-bf64-5776a93fc7b8,72640877,Sapphire,1,1
patron,93550899,136164914,2225aaac-d974-3722-934c-9cb43daa21f0,93550899,Sapphire,1,2
patron,66427307,123481141,1ec3da79-ac17-32f5-8e91-3128b5d451e6,66427307,Sapphire,1,1
opera,4661673,81107000,1fd30cd7-2564-3ac9-b053-c53103ce8c23,33189448,Sapphire,1,9
patron,45502410,79205271,1f4493b3-f082-3d44-954e-85c1276c1b3d,45502410,null,1,2
patron,92880361,135379017,1f866942-3623-323f-93fd-aa6a2fa0e5bc,92880361,Sapphire,1,1
patron,80352239,131553232,1f86758c-cde3-3bb6-8cb1-a940099ceac4,80352239,Sapphire,1,2
patron,74212687,57494751,22318996-c7be-38cc-887a-921bc927d2d8,74212687,Sapphire,1,1
betmgm,561046385,139530334,1fdb60d2-bc3d-3759-8345-57a707ff96a7,94849683,Sapphire,1,2
customers,00unwgou9O4OCr2fj1t5,110075544,22349fbf-f9c8-313a-b9fe-7d8db7a1bb1d,29962950,Sapphire,1,7
patron,81215938,43548346,1f91ddfb-ea8a-307d-b25b-690af7317095,81215938,Sapphire,1,1
betmgm,586247591,155280067,1fdccd3d-7ac6-3d89-a3de-5cd757609f8e,98885055,Sapphire,1,3
patron,64922710,52098999,1c1a7b6f-3a06-3601-8da5-a915e80ce93b,64922710,Sapphire,1,1
patron,51732145,36824771,1c1ac314-b970-330d-8686-205e6b710542,51732145,Sapphire,1,1
patron,53958247,57414321,1c20983a-e92a-3c6a-bae5-7d7b578ca0ec,53958247,Sapphire,1,1
opera,356041863,64783873,1f92c9a5-4981-32e4-a970-49248e970c41,79917893,Sapphire,1,5
patron,56102996,122454042,139be505-3551-319e-baaf-66c211ebaab0,56102996,Sapphire,1,1
customers,00u9js84Rl28Eismw1t5,108835378,1c36db51-48d5-3260-a933-ef4a3a526dc7,59466989,Sapphire,1,2
patron,29165531,43813515,1ecb3bd0-bc52-3aa0-92e6-2b02996e54c9,29165531,null,1,1
patron,74925265,76010594,13a7f1a0-24f3-3376-b36d-b94f0580f476,74925265,Sapphire,1,1
patron,42472455,85519925,1fa2df77-a5a5-3603-b577-2a0bac58458c,42472455,null,1,2
patron,71377050,7481992,1986b308-6816-377e-9b48-31a655641584,71377050,Sapphire,1,1
patron,93940830,136854065,08726525-d8d8-3a52-95f2-965b4a7374ac,93940830,Sapphire,1,1
customers,00ub7pxdn22eHqUYi1t7,106027411,25c520e0-9805-3066-9bd0-10674c9743ec,73813846,Sapphire,1,5
patron,62246162,12405100,1faffac2-b450-3aaf-afed-04bad0e499c0,62246162,Sapphire,1,2
patron,66075435,87041489,25c7f173-a540-321f-aebe-b5d4312f09eb,35354847,Pearl,1,9
patron,50044447,53186398,25c9b41d-651c-3527-9f40-e57de9028f68,50044447,Sapphire,1,2
patron,99909817,166057305,25cd173b-238c-3422-ac88-bce7b4fa4be0,99909817,Sapphire,1,3
patron,73980782,62839938,1fb07ad6-62ce-377b-a77e-f77f0523f7d4,73980782,Sapphire,1,1
patron,83254549,27409783,1edca9a2-5519-370b-8464-51c725f59139,83254549,Sapphire,1,1
patron,74967405,125247808,1eddc836-7b6f-3d08-bb37-7e98d8d4aaf1,74967405,Sapphire,1,1
opera,76412475,123826849,1ee00acc-a1a4-3232-8769-22dbcbc4c23a,52276783,Sapphire,1,2
betmgm,529405233,128629735,1d6e3a77-11ab-310a-9913-05647c4bd8b9,79774934,Sapphire,1,2
opera,338815461,12980924,1d76a733-c4f5-3f49-8d09-6c4966bc7b88,31325616,Sapphire,1,7
customers,00ubibs055J9ZOGNQ1t5,83967794,223f6b0b-a566-3bf6-bbf6-fab20162350f,69538320,Sapphire,1,3
patron,80964559,134517736,1ee5e598-82a9-3da4-9c8f-139138f21740,80964559,Sapphire,1,4
patron,69086773,121690020,22444db7-ad95-37ad-9dd2-ea6ae0019999,69086773,Sapphire,1,2
patron,4644671,124988204,22466518-aa94-375f-abe0-f4342cbb4b5c,4644671,null,1,1
patron,1067504,57873397,224863e2-d897-327c-b717-749a98c6ad19,1067504,Pearl,1,6
patron,93434735,135997574,1ee9f05a-057e-3c47-bce2-daebede41588,93434735,Sapphire,1,1
patron,100352197,100744748,1ed2a4e7-4b2f-3ea4-8c6f-115c0ef33e68,100352197,Sapphire,1,2
patron,54310506,15746757,1d7f5bf6-7d75-36bb-9dee-69fe824e4520,54310506,Sapphire,1,1
patron,83750635,137109128,1ee8aec4-06f3-4474-976e-4b37a3bd6a4a,83750635,Sapphire,1,1
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiXzr73HAw,87917933,1d89a828-8a5e-397d-a0d1-cb83115b1735,10148237,null,1,3
patron,58071095,100402609,25f72a98-c81d-3e1c-bede-11ff1ad50c0e,58071095,Sapphire,1,1
patron,29517954,102434517,25f761ae-4778-3c42-8ec3-a29be1ce2159,29517954,null,1,2
patron,65099032,55811693,25f762a4-2748-3186-85f4-a967cd9324c3,65099032,Sapphire,1,7
patron,84718838,111328091,1bbc974e-e935-326f-9077-369c9ea6e80c,84718838,Sapphire,1,2
patron,84467856,126855660,1bbe351a-ae2c-3ec2-8b98-01824a274aab,84467856,Sapphire,1,2
opera,778671738,98651252,1d8bc3f5-acc4-3841-9c39-ba100555604f,66826742,Sapphire,1,7
patron,77307457,50410479,1d8fa59c-8ce0-3fc9-aba8-2a694afd0cfc,77307457,Sapphire,1,3
patron,57706644,85410609,2248934f-522f-3d6d-b318-ead9f435667c,57706644,Sapphire,1,1
patron,95880093,143940205,11946934-7530-3493-8ee4-6ce2e3d29b9e,95880093,Sapphire,1,3
patron,45644916,15832721,1bbed345-8b22-3e35-8a51-cc58438ceede,45644916,null,1,1
patron,43544588,10959960,1ef86548-d7de-30d5-aa77-217543a6a72e,43544588,null,1,2
opera,803806900,119161894,1ef89092-42f6-3fd1-95de-c7cafb4a93d6,75899037,Sapphire,1,4
patron,72101265,68607378,20cc8edf-b2e4-3e9c-90f6-ed9cfbfef3d8,84968242,Gold,1,6
patron,71410503,98917277,1efb7487-08ee-3a21-9b31-bd2f7640933e,71410503,Sapphire,1,1
patron,84672301,70616037,1fc06b9c-c5cc-3d1c-a233-66a63d2fe67b,84672301,Sapphire,1,2
patron,66321990,50780694,1eff2a4e-a506-36d9-b640-4c3bad6df2ef,66321990,Sapphire,1,1
archtics,14202653,96388068,1f011150-5f9e-366d-a533-1e43de96e41e,68059831,Sapphire,1,5
patron,81173476,51296970,1fc4ceab-21a6-3442-8d0f-71dea64f2f1b,81173476,Sapphire,1,1
patron,43141279,60474013,1f469c41-9e45-37e8-9473-4ae05c6fc92e,43141279,null,1,1
patron,34347916,96301614,1fc85de9-2e08-34ca-a619-b5ea1d95d266,34347916,Sapphire,1,3
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiR2L-zCww,57117309,1f47df2e-c62d-39d2-bd23-c22d1d4e82f4,78488198,Sapphire,1,3
archtics,23946214,101314833,1a6c5275-f737-39ec-865f-96daf984abee,70430298,Sapphire,1,17
opera,774873106,110044098,1fda878a-abbd-38dd-afda-ab9276512fe7,18182824,Sapphire,1,5
betmgm,555729411,135266800,224c649a-a3d8-393b-9507-da2160eee7fb,92743931,Sapphire,1,2
patron,65157543,25884334,1fdbd154-c85c-35bb-829f-bc0ebac23e88,97245003,Sapphire,1,4
patron,68095998,38543150,1a72752d-25d2-31c6-bcee-11891bc18333,68095998,Sapphire,1,1
patron,56802215,61103970,1ef57092-8b5a-3aa4-af7d-26726731a704,56802215,Sapphire,1,1
patron,40825327,28371770,1c44845d-6ff8-3453-b8ff-4c320edac523,40825327,Sapphire,1,2
patron,15990329,106008849,1fe32f36-ac8b-3db0-afdf-1ef31481ab48,15990329,null,1,1
patron,79542645,11192630,1f0a8364-3d12-3557-aed7-42a2befcdea0,79542645,Sapphire,1,1
patron,19871878,17186146,1f0bd3f8-2768-3929-9144-51426cda1ed6,19871878,Sapphire,1,1
patron,83443543,17530611,2250b05c-bc8e-37da-afae-a3f10d9bcb17,83443543,Sapphire,1,1
patron,80281448,131306700,1f65838b-5f80-3a2d-b875-9c4d1bc9a0b1,80281448,Sapphire,1,1
patron,68882385,90220597,1f6a17f6-1d04-3e10-8ecc-5880baaf6574,68882385,Sapphire,1,1
patron,63224928,56863192,2247c2da-b725-3ad6-81be-0214e8cccc9e,63224928,Sapphire,1,10
patron,89233753,48057694,1f6ea212-7cc3-36eb-874c-84e44fd12957,89233753,Sapphire,1,1
customers,00ur1w5cd97VXrWto1t7,111504926,2249e4d4-f4c4-3d9c-b735-8ce1eaf2cdd7,46624581,Pearl,1,7
patron,82367604,4036844,22570eb4-5a5d-3a3e-b1db-a57333c0f7de,82367604,Sapphire,1,2
patron,70761155,83305297,2257fa63-2526-3cb3-8fed-b1984cd6f1ad,84009812,Sapphire,1,4
patron,69623279,54091651,20eb634c-2c40-3491-8ce6-4df043a6aa7d,69623279,Sapphire,1,3
customers,00u5z4lkDLUDo7Lwn1t5,63565459,225a2d87-8540-373e-9177-526a0e9ca835,40580331,null,1,5
patron,94529378,138163477,20eca253-68c3-38af-826c-3abdb03d3b7f,94529378,Sapphire,1,1
opera,363810300,32449116,225da62a-153e-307d-af19-783fa371fcc8,46207189,Sapphire,1,2
opera,16716197,33857723,225e20e4-6dff-3604-a2f9-690b42039751,44213674,Sapphire,1,6
patron,49602820,74475737,20f83e89-25b3-32bd-98ef-c480bebd283f,49602820,Sapphire,1,1
patron,53682122,97256884,20fc250b-e853-3617-9a25-a36a238cfc30,53682122,Sapphire,1,1
patron,90162864,93409808,1f7ed85e-3c61-3d1d-9f5f-34f10b4462b0,90162864,Sapphire,1,1
patron,58115052,82817325,1f80bebd-8be9-394b-99c0-32742cdadbdf,58115052,Sapphire,1,1
patron,84200493,73371957,1f0c6724-0eb7-3270-a542-b7089a28852b,84200493,Sapphire,1,1
patron,61248882,118122644,10cefb94-bb49-3f5c-bc9d-8bf90f62538c,61248882,Sapphire,1,1
patron,64535035,47771137,20ff6b16-6d7c-3b7d-953d-dffea39c0cd1,64535035,Sapphire,1,1
patron,84874009,70118464,21026a84-c7a9-3a83-82e3-dd93cf115077,84874009,Sapphire,1,2
patron,82093140,12378971,260068aa-4f6c-3c4e-8c74-f0fbdf746a71,82093140,Sapphire,1,2
patron,97329405,148885357,10dc8114-cedf-35fe-bdb8-553306ce0ca0,97329405,Sapphire,1,2
patron,80269729,131235569,2265a3f5-c3cb-3f31-a020-4a7e948cdb0e,80269729,Sapphire,1,1
patron,65845799,17100781,26067e7c-51ea-3ca3-b514-e6896656e0ae,65845799,Sapphire,1,1
patron,92893446,135584941,1f1f2bde-d5e8-302a-820d-06b71b89f3b4,92893446,Sapphire,1,1
customers,00us7rk0wUDAACZtk1t6,72698261,260d59d3-4116-3a28-8918-7960c9a40064,64846078,Sapphire,1,2
patron,98886302,55917229,260ebf39-91ef-30c6-9ccc-79370e6f5b8a,98886302,Sapphire,1,5
patron,79234132,26364567,26107ce5-7664-3442-8ebc-2c66463d06c2,79234132,Pearl,1,2
patron,72282481,127276391,20d31188-2d99-3f0e-964a-a566cdedb8b8,72282481,Sapphire,1,4
patron,58266271,66801619,11de11cc-f4cd-35a2-a6a8-faf685bb5a4a,58266271,Sapphire,1,2
opera,338373383,66252454,11dedabe-76e7-300c-9923-ff3cda5b9f89,51144750,Sapphire,1,4
betmgm,609052323,168102519,22795a9d-c42d-3b3b-90dd-726685f6bf83,100709421,Sapphire,1,2
patron,68868296,103001627,20d70ee4-951f-3460-a84e-8d5cc48e962c,68868296,Sapphire,1,1
patron,41298626,3488740,20d73eec-154d-3ef9-8ac8-a20560b1d69a,41298626,null,1,1
customers,00urtuc1ap3J9gRfV1t7,156301458,1f3a35f8-d1e5-3394-a93a-cd8cfc56d002,92748459,Sapphire,1,10
customers,00ub600z9kCKQpVef1t7,45141189,1c38b08e-d528-3e5a-85cc-07a60685830c,72756352,Sapphire,1,4
opera,2920214,88175691,1f3c05b1-1854-3752-91b4-b293a743c743,40313083,null,1,4
patron,68789105,56170364,1c3cc5b9-e69b-3344-9618-9ff72da5f2c6,68789105,Sapphire,1,1
patron,94659337,138797060,1c3ebe64-6c0e-3787-a874-ac532ff3ba91,94659337,Sapphire,1,2
patron,81658676,46532960,227bf60f-32f7-358a-acff-4cefa5608a52,81658676,Sapphire,1,1
patron,77121605,92095415,1f511013-bede-310a-86e6-f4dab1945d54,77121605,Sapphire,1,2
patron,59476803,54061719,1f51e77f-2202-3c0e-ae88-3f94578ee7d4,59476803,Sapphire,1,1
betmgm,574677989,80138589,1f99f086-5c37-3bd6-961f-68d57b9fa665,47774664,Sapphire,1,3
patron,80693793,133419219,1f9d76cd-b3fa-37fd-8c35-a8bb0da7657e,80693793,Sapphire,1,1
patron,69346215,124746098,06335797-a92d-3f7d-ba38-866ee00a2fe0,69346215,Sapphire,1,2
patron,65403736,61461207,062d7eac-dc64-3ea6-b08a-1003f754be66,65403736,Sapphire,1,1
patron,3637442,29309809,1f9e2ad2-80b3-347d-9986-42236df3ce3d,3637442,Sapphire,1,1
patron,63786855,82099672,1f5b0976-45b6-39f3-a21b-1910f34c9d89,63786855,Sapphire,1,2
patron,44742108,67814236,1fa65e3b-8b6a-307e-bcef-822e9c2166ed,44742108,Sapphire,1,2
patron,69482494,59994429,1fe4be55-36b5-38d3-afc3-88350b241f2c,69482494,Sapphire,1,1
patron,43027336,60309709,14d90c01-7c61-3a5d-9d80-a07b0b73ef31,54877506,Sapphire,1,11
patron,83689396,99815260,16f99156-3396-3b1b-b3de-0eed3d21307b,83689396,Sapphire,1,1
opera,1996487,47187596,1c472450-b5ff-303a-a16d-e533e704e71c,21788284,null,1,2
patron,65290312,93279107,088ba49a-c3fc-3ed3-865e-efb647e8c818,59922706,Sapphire,1,7
patron,60675627,72205925,1c475ad6-557d-393a-8064-e96a64cb7df2,60675627,Sapphire,1,1
patron,7428430,82318465,1c499d8d-babc-3a2c-9f87-570bd0f992ab,5167354,null,1,2
betmgm,598033975,158328092,1fee9b67-f7cb-3bc1-a42c-6fcd1fdb014e,99450706,Sapphire,1,2
patron,83352787,126659254,21149a49-0da2-37d0-bb3e-a7b658690410,83352787,Sapphire,1,2
patron,97875793,87477996,08a214f2-6d9a-3dd3-8b39-44f52654a55d,97875793,Sapphire,1,6
patron,83334866,115625005,1c4d2479-75f2-3495-bea4-48ff3aa0d2ab,83334866,Sapphire,1,1
patron,90328430,20430165,229f0db1-280e-372d-8b85-8a76f8e4e7ac,90328430,Sapphire,1,1
patron,13226019,30445534,22a28ead-1e54-33e1-9340-eff3839658d4,13226019,null,1,2
patron,74652593,86178199,1c56e406-86f8-3e7b-84c8-c2a569be1bee,70727661,Sapphire,1,4
patron,46955713,100809690,1273ccfc-8865-3080-bbb7-08f4cad83ad5,46955713,null,1,1
patron,67149435,120504301,211d30fc-caf8-311e-ae9a-7678a3b3ac49,67285540,Sapphire,1,5
patron,85301890,80546917,068c1ecb-01d4-318c-be2c-1740eb0ed9fb,85301890,Sapphire,1,1
opera,2793413,38502838,1a9e5869-e059-378b-975c-742db1e08381,40252773,null,1,3
patron,85454732,120802145,1c62746d-459d-32e5-a745-4621479e86eb,85454732,Sapphire,1,2
patron,89374803,19713989,232f683b-754b-35a4-8d9e-25140a3b3a8c,89374803,Sapphire,1,1
patron,47896061,98792040,06941aa2-27b7-3a07-b088-cbd73aa0b9ab,47896061,Sapphire,1,6
patron,64073469,55283480,14366839-7bdc-39e6-8508-2736de3e00bd,64073469,Sapphire,1,1
patron,51786046,46471218,14358699-f49f-3cb0-801d-8341a96c34d1,51786046,Sapphire,1,1
betmgm,517563324,62807093,23316abc-23ef-3984-8db9-982a74064fbc,82317765,Sapphire,1,5
patron,83891150,126513278,2331d59b-f665-3d45-9ae3-4f9901f413bd,83891150,Sapphire,1,1
patron,46925173,23700755,1aa68751-bb65-3059-80c4-8d23763c4793,46925173,null,1,2
patron,55364749,78101839,1c63736a-d2b5-3213-8ab8-e332cd0d10a5,55364749,Sapphire,1,2
patron,44852900,19687450,090b32d4-d29f-3a1d-a7e5-da55269c8071,44852900,null,1,1
patron,93597949,135993959,1c51114b-ceb2-35e9-a4b8-ee8f783f0774,93597949,Sapphire,1,1
patron,32556768,44106858,1c5a876d-3791-316a-95cd-3840f4a8e830,32556768,null,1,1
customers,00ui6oz7xtS1x3paz1t7,91899078,233a808d-10ed-39b3-a537-5e54ecf01e5d,50227618,Sapphire,1,11
archtics,20768971,106989496,212da2d1-29bd-3249-b423-e356c888feea,77508450,Sapphire,1,3
patron,57073615,33031605,1c6e29ee-f475-3a79-8af0-992fdffe53f7,57073615,Sapphire,1,1
patron,50310923,14946082,1b9abb52-5546-33c6-982d-9c79d8f7e5fb,50310923,Sapphire,1,1
patron,101111387,174881091,1c728c8a-42fb-3f08-97ec-f60b1894ce78,101111387,null,1,2
opera,369539113,60063591,234a4503-ce18-3ef7-aee8-4b3c2d03a621,47039643,null,1,3
tcolv_patron,615158,93052774,234f74d4-37ce-3076-8907-1b06e78d1fc0,42943110,Sapphire,1,4
patron,57752112,67704108,235a7a10-a4a6-3637-b644-84516684b2ee,57752112,Sapphire,1,1
patron,83623148,90043987,1ba53bd6-dbf3-3dca-b6f1-19041b8e0c02,83623148,Sapphire,1,1
opera,235019554,63747815,22afe09d-ab22-3f87-a84f-fe69ab213262,50956571,Sapphire,1,3
patron,84516641,40677941,1ba689b0-56e8-39de-aa83-b07642114f4f,73153574,Sapphire,1,3
patron,32441722,80283703,22b1a64e-9be9-396b-86fa-397d1d9c7fd7,32441722,null,1,1
customers,00u99jnu8sUJS21r61t7,84330101,10553f83-de48-3a39-a04c-055b79cbcd45,61375553,Sapphire,1,4
opera,807663547,71934779,1ba7cc59-7c5f-32cd-b935-ac61ef9176b0,75626066,Sapphire,1,4
opera,904973074,42196053,1c83db3a-cb67-3177-9b55-fb13036d3585,70805127,Sapphire,1,7
patron,48818416,169284950,22bb6758-4480-3eca-b2c6-41dcc3514a83,48818416,Sapphire,1,2
patron,84372575,10772458,1c84aa67-b5ea-36bf-b8f5-cdbeeb579f76,84372575,Sapphire,1,1
customers,00un4e88avECgRQDP1t6,94228194,1c84ac7b-8436-3f9a-8a21-0327c9a631f4,70689253,Pearl,1,7
patron,18551468,49391456,1faa2c9a-458a-3af0-9aa4-f10e19f15ff5,83108088,Sapphire,1,2
patron,84134347,3044475,1fab53d8-5c9c-3e72-9ee9-1ae0832c6b21,84134347,Sapphire,1,1
patron,84270585,15386924,1fac5aae-2af7-3441-93c2-3394d3959a0c,84270585,Sapphire,1,1
patron,67986411,83790267,1fae65b7-e474-3077-bf2b-a3f5b531e723,67986411,Sapphire,1,2
patron,83870868,123806360,236efdcb-0a2e-3fb1-9672-1a59515f933a,83870868,Sapphire,1,4
patron,55812398,103569825,236f588e-d93f-3c79-b8e7-0adbfd011626,55812398,Sapphire,1,1
customers,00u4gvijp4fMnklHJ1t7,124025466,2370fa5a-4b8c-3277-8da4-e83c35f63903,74495221,Sapphire,1,3
opera,668440553,120946784,2370fd06-7b85-3b22-be71-1ce6d734e03d,45740245,Sapphire,1,4
patron,4439585,41114174,237230c6-992e-331f-b8f3-1e705af9eed2,4439585,null,1,1
patron,54279227,22864909,23735ac7-4727-3e68-b1b6-bb5ba2058f60,54279227,Sapphire,1,1
patron,42154087,104557708,1c635c8c-f8e4-3169-b092-bc572ce105b4,42154087,null,1,2
patron,11760481,50432338,1c8ca2f9-9b5f-3662-9b77-3afc6107a08d,11760481,null,1,2
patron,47501802,34786531,2388f9d4-bf33-3d02-b7fe-65f93d112bc3,47501802,Sapphire,1,1
patron,34130825,73162884,2272ee16-d8e1-3928-88eb-9476dea77ff4,34130825,null,1,1
customers,00udg8hkinWzmvprZ1t6,63102335,22740894-9d56-3e97-aa6f-2b0488a85949,70572407,Sapphire,1,2
opera,903440039,191718999,1c934282-d978-3ca4-8a7a-17d85a5cd553,101680380,null,1,4
