guestId,amperityId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts
135727555,a570194f-0ccc-3e2b-9832-9ab5252e5873,1,92993670,Sapphire,1
136504908,c2edcb09-ddeb-30d2-b472-7e78790763be,1,93795771,Sapphire,1
135738043,9b8ad843-6d0b-3bfc-b5b0-5012a31b6b04,1,93100757,Sapphire,1
136507574,41d0f8df-48b1-33d4-bc55-b36e52948a41,1,93814365,Sapphire,1
144474676,b2fd27c8-a704-3f63-a19c-0d2ed0701a96,1,95967832,Sapphire,5
135328482,62646718-637b-36e0-8ecc-c073b409c524,1,98116476,Sapphire,4
145407529,23d84787-12df-3de9-9acf-7ee09af865a3,1,96212801,Sapphire,1
135798907,0d0a3426-f4ce-32b8-9db3-2ce7f5f92e59,1,93088846,Sapphire,1
135364946,86e05a55-ee6b-343e-8e99-32f9ba376263,1,92717623,Sapphire,3
120602799,ff7ae2fd-54af-3f7d-92e5-a4f9fbbd2aca,1,12902560,Sapphire,10
120591323,92a57978-8cee-34b3-83bb-00694e439c34,1,33484001,null,1
121293767,02453204-e2cc-3b89-ae03-664150f41eeb,1,4844829,null,1
135816736,6df6ed30-1d4a-3f06-be4e-c4bbf45033fa,1,93209464,Sapphire,1
135368360,77b58b99-fd45-3503-9a8d-75ae79caf798,1,92823915,Sapphire,2
145454710,94d09403-1bff-366f-b010-7304477f7595,1,96223790,Sapphire,2
136563447,de96f683-8c67-32ab-a001-9397a4385f07,1,93836955,Sapphire,3
136567757,11d52b7f-1f74-3d60-b315-ef9a59b80e3d,1,93961364,Sapphire,1
135829546,4979ac55-16b3-3164-9352-659c6440f758,1,93345093,Sapphire,1
135834171,c4dc8a1b-81e4-3933-b24f-a42a09fe5316,1,93136362,Sapphire,1
131648651,588d8499-d776-3484-a815-c9b5f4bbb02b,1,80362801,Sapphire,3
144638942,603eed3a-02ba-384a-a597-053532883ca8,1,96004069,Sapphire,1
72895406,99494abd-34c3-3b93-a82f-c016608c42c8,1,61245701,Sapphire,1
144650261,7dbeacbe-959c-3a47-b617-be27eb4c5592,1,96004166,Sapphire,1
136593585,e8e0f4cc-2081-3dd2-833d-6de741d543ff,1,93874226,Sapphire,1
145569515,a0e5c616-d952-32b2-bcec-9a096393055f,1,96260042,Sapphire,6
135430251,15cbca2c-bd66-3004-87a9-7203bd6bb221,1,92792052,Sapphire,2
128077515,e5efde5b-1731-3082-80eb-6c6c771b7854,1,79797284,Sapphire,20
136602289,2d9fec0b-49b9-377e-add2-2d3020d4c86c,1,93826506,Sapphire,2
136606305,4294f19c-6d00-346e-929c-97bce75759c0,1,93923331,Sapphire,1
128113079,2e8d33c4-a5dc-399d-a123-206cfac1b3a0,1,79684029,Sapphire,1
136615002,ac77b97a-cedf-36a1-b5bf-3ae45931213b,1,93787011,Sapphire,1
144759284,7d5e023d-4cb3-34b4-801b-caa61bc881b3,1,96037376,Sapphire,3
144773011,1732059a-f81d-33d1-9dd0-95055f4a976a,1,96352305,Sapphire,6
136639562,e6ec7a89-f5cb-3d5f-84f7-911b0b5966c3,1,93883040,Sapphire,1
136644683,4ade1b07-a862-3f80-a5c3-19f212d0157a,1,93870906,Sapphire,1
145591965,d280a46a-6cfd-320b-ba19-e6e99dbdc781,1,98469280,Sapphire,6
135878147,3adc1e61-9471-336f-af49-80c405cd1cb9,1,93378901,Sapphire,1
135911861,0866e348-feba-3dd8-8a8d-77346c6aff76,1,93239713,Sapphire,1
135914314,cebfa016-7ff1-3a86-a422-527a826caf2d,1,93269694,Sapphire,4
135914602,54937e78-da1c-3060-bb08-4a72975f4c59,1,93165708,Sapphire,1
144875686,9a730ef5-d9f3-36d2-bd55-651980d1b83b,1,96064801,Sapphire,1
111572082,4666dd16-ad50-3b98-96c0-2769ef09e2e9,1,64825699,Sapphire,8
100946661,a4b5db97-b062-3388-b1fc-b7ec168d51d9,1,49614028,Sapphire,8
131761977,67cf66c9-5084-3df6-97a5-d4a83a5af6d5,1,80406753,Sapphire,3
135457650,6592d3c8-8afe-30b9-b284-d89fde8de044,1,92963332,Sapphire,1
144892736,3d3ffc52-ccbb-3f16-8dfc-7d0c99f08233,1,96084973,Sapphire,2
144896457,3594fe50-9ca4-3d51-bb4b-2dc9a035a3cc,1,96069651,Sapphire,1
135923972,ccc7a5b4-3972-3634-aee0-4eeba7fa978b,1,93336459,Sapphire,1
134556094,8994d848-b1b9-3034-a887-4452ba094daf,1,80953851,Sapphire,1
128285018,b2596a22-ab60-3d6b-9f89-1e5237bb33e7,1,79747149,Sapphire,3
135500758,b8673db6-d497-37b0-91e2-6c56d4216ab0,1,92967047,Sapphire,1
135510592,0fba2a94-e4a4-3a59-9e99-8c19e3abe68c,1,92873464,Sapphire,1
124539023,5e7bdefe-33bf-3f09-9399-f535357f22c0,1,71994517,Sapphire,11
124543003,4091527c-40ae-31b1-a2a9-74b899d23619,1,59430717,Sapphire,2
124555652,337976e0-e9bb-3bdf-8fe9-802a785b95ef,1,71914416,Sapphire,2
143744500,bc90896d-596e-3591-bd2d-a01a6111594a,1,95750391,Sapphire,2
124613566,e8a17c4e-854d-3494-a6b7-3561c5e2aaa5,1,77472955,Sapphire,1
136676869,8693eb04-380d-364d-a438-f4c1cc1cb64c,1,93919448,Sapphire,1
124647446,e4f5be5b-a7da-3f09-a5f8-7c1716369936,1,68811580,Sapphire,1
128428765,4456f58a-6f97-3f69-bc9a-473d35f4abb3,1,79720709,Sapphire,4
135961288,46914d9a-0a2d-39b4-95a3-235cd8c1cfe4,1,93095719,Sapphire,1
143780376,2508beff-5b1b-3ca4-923a-533d20b50376,1,95763303,Sapphire,2
135998040,7adb0c7c-bd84-351e-92a9-717c3f18e943,1,93455035,Sapphire,1
136727296,28110462-0bfd-3e34-bc7d-1b0b2d50e1db,1,94041674,Sapphire,2
143880031,7a065d01-340c-3b52-943f-5a1311fffbaa,1,95792838,Sapphire,3
135518015,ee16ee5f-7c51-3973-9e76-7e894a26f611,1,92976550,Sapphire,1
107806079,410e2c55-5512-38b8-b331-109765e2dd14,1,56523700,Sapphire,5
128576625,54cafdc0-39c3-3f68-a0e5-45f6dc9f732a,1,79789367,Sapphire,4
135519097,48722f9a-a5d9-321e-bbde-8f22ef57035b,1,92932248,Sapphire,1
135523554,68f5cc17-0066-3f52-b50c-6174567849ea,1,92943054,Sapphire,1
118428679,22b41751-130d-3568-a09b-a3a217edb3d0,1,79173629,Sapphire,4
136794356,7651c899-efc7-3310-a44d-4005cc99e1e1,1,94052116,Sapphire,2
136797086,f1e9ed83-9ee4-358e-80a4-2d36c66d72cf,1,93988768,Sapphire,1
136805608,0fb5fc4c-26cd-3ad2-92f4-82ba3929e04b,1,93952785,Sapphire,1
135556803,5de68daa-acc7-3998-8cf7-7764a5376ba2,1,92916542,Sapphire,1
135557019,7aabecae-b584-37a2-9a5c-d37f898da337,1,93066846,Sapphire,1
135575418,cd639d0d-523d-3c8b-b540-7e0b1b57840d,1,93020688,Sapphire,1
117683213,d8a7b94e-2bba-3c11-b491-2ed359c09fc1,1,79280051,Sapphire,3
136849422,5569ed86-f88c-3b78-9433-f7b3121855f3,1,93985728,Sapphire,1
124702063,e0dda1cd-109f-340c-95cc-3a60106ae544,1,33218595,null,1
121737608,b53296c4-f5d5-3a6b-9045-e36d6e838852,1,76992447,Sapphire,1
131964850,f24ea066-3846-35a8-80ff-86987b997544,1,80447984,Sapphire,2
131974449,bf90011b-25df-362e-b719-fd0b1fa3893b,1,80427289,Sapphire,3
135582687,32288060-8983-3dfc-bdca-b2abb6be259e,1,92840213,Sapphire,1
136916418,06d2f00e-7e9e-3aac-b8d6-b167464e44e3,1,94115195,Sapphire,1
135615395,2263efe4-a807-39ee-80d4-94cda66b6988,1,93009146,Sapphire,1
135616074,3caaccb5-c6b9-3b8e-9b1e-521f6bfb438c,1,92845123,Sapphire,1
136929438,0d5a3fdc-bcd9-3b2d-9c02-44ec485a16ac,1,94109419,Sapphire,2
144114107,69c441d3-b917-3fde-8553-5b000627bd39,1,95861354,Sapphire,2
124785020,7b7b1936-c06b-3667-b873-d744a7da44ec,1,65914987,Sapphire,1
129423209,b2978352-a386-38d3-9c5d-0080465ca9c3,1,79923364,Sapphire,1
125929483,319b607c-5ec5-38c8-a0e7-6aa6f569844a,1,74821255,Sapphire,1
129437001,1b904293-a465-31ed-957f-272a8cba349c,1,79940371,Sapphire,1
129449101,aa87fe2d-b9bb-3e29-b00c-a28fea744368,1,79923321,Sapphire,3
17272139,8d9cd71a-fb1c-3c08-b878-0beae36696a7,1,51561283,Sapphire,3
137091151,9e3d61a8-7be1-322b-a64a-4425d47ba67a,1,94201021,Sapphire,1
137109785,2332be73-965e-3889-8b04-9b3947766444,1,94069483,Sapphire,7
137123516,804dcc6b-68b5-39d7-ad4a-0183d24f602d,1,94179161,Sapphire,2
137124084,de11aac8-97e4-3ef8-9aa2-af017f49be16,1,41392382,null,2
17296974,c9b760fb-70ca-3e63-a5f3-477468d528dc,1,49202760,null,2
137138452,1f445919-f665-3d24-9f95-efc363a2fd96,1,94170490,Gold,5
124886812,c2fa3407-744c-3f4a-90d0-3d2cb32ff681,1,66500705,Sapphire,4
18039082,930383b3-08f0-3191-851a-0dca4658b93e,1,89428187,Sapphire,1
18056936,cde32c30-41da-3a92-b9a5-a67da1e44197,1,57412776,Sapphire,1
130418745,088820f8-51f7-396f-90a1-fa1b5981efe9,1,80113468,Sapphire,2
145831620,e4a5cdc6-a5c2-3303-b70d-c0cf1018b9c2,1,96317211,Sapphire,1
17367332,8f827c62-3447-389b-b667-83625dd235e4,1,72474901,Sapphire,1
124998898,f5586ce8-b54d-3bdf-9c94-6caea484482c,1,44212262,null,3
125032519,c28ce2ea-1f5b-31d8-bb84-552a57e0ee79,1,70336618,Sapphire,7
125128786,f91b1642-f7c9-3e3e-ade8-154cbe0a3924,1,50747258,Sapphire,1
125132493,c9f01976-69a3-3feb-9eae-2ffee0081bd9,1,66973279,Sapphire,3
17420276,a8845792-fabe-3e52-9e4c-f7ac5ca5f703,1,69038780,Sapphire,3
135234130,7965a606-69aa-3052-9970-1d55a2c5b51f,1,92689515,Sapphire,2
128975525,278cf9a2-64f2-3e2e-82d1-06e359dc2fc7,1,79835322,Sapphire,2
146154084,dcfd2110-baea-38f1-bac8-c9199bbe55c4,1,96497286,Sapphire,4
146182004,3c36f8fb-08bf-3863-9719-5e52af6f298f,1,96404252,Sapphire,1
136017892,6821f22e-7802-3fe6-a0d2-ee54a3ce9c57,1,93414918,Sapphire,1
136040400,c80047f6-fc6c-3cca-849a-46ce3d9c0b18,1,93346787,Sapphire,1
125194587,beece6b5-0617-3228-a472-65940b6f814a,1,79379463,Sapphire,7
125205448,24abb898-5a56-33e6-9e9b-6e3e6fff852d,1,75963814,Sapphire,1
137196617,2034ed3e-bd26-3802-b9f9-9a2f6d30cc2a,1,94229025,Sapphire,2
125248460,cef487af-9ca5-35db-b45f-4ae3e7bc3b61,1,41311389,Sapphire,7
125249188,edc187dd-528a-3b03-ab16-9b9c7b1e1ef9,1,55473364,Sapphire,19
146294919,cb9defe3-dbfb-3f5f-ad0b-aa377e976266,1,96444131,Sapphire,2
22133727,6bf7717e-b229-377c-9362-69931dab46d5,1,12414901,null,2
22137706,b8da22d6-15c0-37b4-88fa-3db6f60eab9a,1,59762922,Sapphire,1
22137792,071d9193-0bfa-3f12-aafb-119bb50617bb,1,49262170,Sapphire,14
146359836,9f01d87c-ccdf-3fbf-b6c4-c4edaae4c3f3,1,96453563,Sapphire,3
137288416,94b8ea80-ae3c-3804-82d0-7f25684c24fa,1,94256305,Sapphire,3
146407568,4a8b9ffe-f4a4-37b9-81da-2c9f13c3e61f,1,96465433,Sapphire,1
134422394,bfebf5e1-8842-3744-8e7b-578ad2b67d04,1,95362150,Sapphire,3
125365263,ea6ee7e1-0bbc-3b46-bd4b-848cbc9a6761,1,72209514,Sapphire,2
125400507,b659a8fc-dce7-36c1-9060-080bee429c78,1,42773615,Sapphire,1
134473113,dfd50e31-9d54-39b5-97f5-86cd468eca64,1,80966730,Sapphire,1
125400609,eeb7be55-5991-393e-b9e8-2ef52df103e5,1,55609192,Sapphire,1
146454222,17afcf7a-5774-3564-8d7c-3c5384a120c6,1,54404181,Sapphire,1
136686474,e6ae8a05-6e29-34d2-9c6e-2b2cf3598c78,1,93954157,Sapphire,1
22183883,8b559af7-3ebf-3993-94b3-aa01ceb78107,1,51751889,Sapphire,3
134551240,db04d4f3-0107-33dc-b677-af4572f89e0c,1,80986810,Pearl,2
22189604,97dcadff-86e5-3fb1-bf64-5e999b6cc101,1,4449745,Pearl,7
136693566,1c223306-19eb-3350-a246-9035229e14a1,1,93809541,Sapphire,1
126663165,e2ef9a30-edcf-3533-9628-402e26b36d77,1,4290109,null,1
146461980,ff200bd3-efac-3ccb-abdf-0ba2ac058922,1,96481571,Sapphire,1
129532596,6febbf7d-e6f7-3569-9a32-f7c6f1d9b15f,1,79989108,Sapphire,1
135324046,c50bba70-dae4-3154-a4c1-9ca992c2a30b,1,92833457,Sapphire,3
135340926,1e17d4d4-fe59-350d-be6a-22e20ce5d764,1,92702098,Sapphire,4
144236007,d97e1476-877d-30d0-9494-75a5aaf45d05,1,95888985,Sapphire,4
135356477,657968cb-239a-3a5c-b85e-4a7f98a81384,1,92934042,Sapphire,1
137628145,a907dda5-b562-397a-906d-bfa04af77548,1,94301941,Sapphire,3
137639991,414b4810-1447-3071-a146-64fb33e22402,1,94322693,Sapphire,8
135624633,067b9ccc-12c1-3b76-a115-81c20bdbb384,1,93112355,Sapphire,1
136066479,ef9b8688-c8e4-3a50-8a76-9a6ae53599b6,1,93604133,Sapphire,1
136082267,5615ab92-b6fa-3d40-8b0d-c30955289a10,1,93474937,Sapphire,1
135653594,7af3fd76-4569-3151-8ab0-1768538c265e,1,93127130,Sapphire,1
122708277,8fd6d6d3-7caa-32f8-91cb-8dad61676894,1,61989959,Sapphire,1
5519300,7f485a28-0498-332a-8704-31155669899c,1,84381742,Sapphire,2
136102827,5f115d39-f015-3b80-b9d3-d81e576b3232,1,93381215,Sapphire,1
5524524,f1ee0f62-563a-3a78-ae7a-ae4a6f7a3571,1,56550137,Sapphire,1
134580462,936dad41-0862-35b3-b4bf-a1765798cfb0,1,80965079,Sapphire,2
134583225,14df62ae-09fc-3d79-88da-d3b6e7303262,1,92501664,Sapphire,1
137819409,26715e6e-8f65-3650-a55d-733f8996e1b0,1,94373119,Sapphire,1
115947115,a3ea73e2-c41f-34c3-bdce-f906203856e4,1,76496329,Sapphire,4
137830098,7fb6a4cd-3e2f-3e2c-b0ca-73b06bc9ef43,1,94423090,Sapphire,3
115976044,0098d2ea-6980-3bfb-ab49-f2f349f72a26,1,61529300,Sapphire,1
137847182,eadf724a-67fc-3945-bb2b-44a82fe9a744,1,94418798,Sapphire,2
136170082,c652156a-939e-3f12-8afa-b5381ce69390,1,93361503,Sapphire,1
134616325,f85fbed7-58cb-3875-8722-8968b85f8d5f,1,80902206,Sapphire,1
18161948,8eecdef6-0d0f-3d86-9de5-cfe0e5b6cc4f,1,45824963,Sapphire,9
18170043,4393a75b-5a6e-360c-9d9d-0a2b40b81db6,1,55206715,Sapphire,1
134665012,43238da7-4815-31d0-ba67-f546f2be2c2f,1,92536806,Sapphire,1
134672544,2116c47d-edd6-379c-af3d-cc2235d4097c,1,80963076,Sapphire,3
137987750,b4866f11-fbd2-3161-9106-4568cd85807b,1,94426161,Sapphire,2
145021287,9885a6b8-cb8e-3fd7-b326-611169adc56e,1,96102797,Sapphire,2
125605056,cad9aecd-e123-3cc0-a7d0-3d09090a30cc,1,54467555,Sapphire,1
125610320,5eb051f9-2866-32aa-a2fa-c200f6e06f3c,1,83809563,Sapphire,2
18238373,4bc4b1b1-e778-34db-a635-4a93317a163a,1,73412260,Sapphire,4
117980114,c6a5d016-1093-31f4-ba34-7ad368fe025d,1,64391138,Sapphire,1
118001131,eec85f8f-49f8-3418-8f60-f72f238e8cef,1,68396445,Sapphire,1
125645451,6871ce22-ada1-3a16-a2c6-77bead287d35,1,90832599,Sapphire,1
18264169,d73665f1-2c03-32d0-988d-dd547808b733,1,8135444,Sapphire,3
18349709,bf7e1b68-1b20-38d7-ae5e-a896ee34b6d6,1,44523525,Sapphire,4
135665715,6d20ff37-bfdd-39d7-aa3b-895c3317950e,1,93072372,Sapphire,1
136217672,c99d6c4a-8637-30ef-9fbb-5e7b1231cf15,1,93523025,Sapphire,1
136225352,2df4330a-b3c9-3fd1-b53e-64fa0285abad,1,93464197,Sapphire,1
135696384,4f7a0c6e-43ea-366c-80c9-27ae895e4e49,1,93062501,Sapphire,1
135697025,162f41cb-e9da-3fd2-ac6b-51cb1c6f2bf1,1,92937838,Sapphire,1
18473726,d5607c86-e3f6-3ef7-94c8-917f95caf241,1,84836676,Sapphire,1
19138434,a61dda19-78ce-3c06-9fc6-d993fa73f958,1,45596789,null,3
18476123,dc9b0796-18eb-36ba-9c11-7a95a2ec1cd6,1,51058294,Sapphire,1
135698171,1af853ca-4204-3aca-805a-b32bbe9c9d99,1,92948076,Sapphire,1
135726356,3846109c-976e-3477-a28c-58d7f4ed230f,1,93184883,Sapphire,1
135727649,8f1cf667-d247-3da8-9897-bba84f4313aa,1,92944486,Sapphire,1
135733888,76b77fa6-aca5-30db-b152-ef2f452aff75,1,92843811,Sapphire,1
135737516,e94f1e16-84d9-3522-a82e-c51109dfd813,1,93279793,Sapphire,1
136247857,41241296-9791-31dd-a0f3-fc2ca7ad1f38,1,93715895,Sapphire,1
136254568,d44de945-0028-321f-99fe-c9b326e11ca1,1,93426568,Sapphire,1
135746691,3b24fff0-7d26-3881-9409-d7dfa9c8679b,1,93009295,Sapphire,1
135735039,b52e6950-0949-3dca-87fb-a92706d93db8,1,93146663,Sapphire,1
125678369,5e8c0a4a-5c7c-351f-993e-b31d666158af,1,71212500,Sapphire,1
135754867,2b96a98f-159e-3d17-a403-ab5adb7e7978,1,93067167,Sapphire,1
135758483,e2775cdc-c4bf-3be7-8419-67f84dd9cf49,1,93053430,Sapphire,1
135759517,7fcdf56e-be8d-37e4-b161-014c9de1fcbf,1,93178864,Sapphire,1
135789054,88ccedcc-4ad4-3290-b127-657a5bd50020,1,93284310,Sapphire,1
136315505,dc7b4fc6-d375-32b1-9dc9-f12250b9d715,1,93557921,Sapphire,2
135815540,e80402e3-240c-333f-aa70-2c6ad587af38,1,93289589,Sapphire,1
135794632,957d9156-047e-36a8-9451-19f06a3d2dcf,1,93286387,Sapphire,1
16855928,18e1c727-c009-3281-a6e2-e335836ec395,1,71414830,Sapphire,1
16871426,47196a29-ca88-3c96-b0d1-247af39b0056,1,56881188,Sapphire,1
18513955,bbd8c9c3-7053-35c4-9b97-5debd1b69582,1,43911849,null,4
115227805,ba57559d-745b-3c1e-b6f6-d426a3ce4490,1,69724697,Sapphire,2
16877499,25530333-ce48-3432-9cc1-f71ccca3ae98,1,4454458,Sapphire,2
19692972,3bdc9e01-d5be-3195-b1bb-0fcd12acd17f,1,64111827,Sapphire,1
4761830,1f89f2e0-a6e3-3afe-a740-63a7728a745f,1,68957698,Sapphire,1
16891620,356cef12-3188-36ba-ad93-bb065d533cf9,1,83973638,Sapphire,2
18542149,dea1c9c3-2c98-3258-ae61-14dbd01c2324,1,69037466,Sapphire,1
18544229,293314db-d4af-3ba8-b300-80edb8ce0b70,1,78580598,Sapphire,2
19726067,854bf65d-2ca9-392b-8bff-d9d1ac620b1e,1,57514145,Sapphire,1
20746923,157b3893-416f-3b4b-93e9-f9cdd17e7017,1,64145256,Sapphire,1
16917440,c6abfe57-5f57-3528-9e1f-21ee5cd29855,1,90678530,Sapphire,1
20797011,4aba5d9c-d7d5-3893-8139-f965719fb824,1,43139691,Sapphire,4
19760422,41859a81-8513-39d3-89c6-2c98729059e5,1,72497692,Sapphire,1
16298240,fd7f9d76-2aef-3d3c-b926-4f482b05ac27,1,12707199,null,2
10626515,cbb35f61-8dd6-3608-b4f2-5b887863fe8b,1,55618657,Sapphire,1
19790353,f90134f0-7b54-380c-96f0-1ce0c37d8abf,1,6381696,null,1
18621819,0e28393e-fd5a-3d0e-97ec-890e29bfc025,1,93700771,Sapphire,7
16432885,0c7207ca-5cf6-38e2-9ecb-83e159cb32d8,1,61902051,Sapphire,1
18651382,cced292b-67a3-35b9-853c-e3ffba02f1b8,1,45423709,null,1
16446243,c5e653c0-591b-3641-b30b-d0c13aff093a,1,68346179,Sapphire,4
16465214,2b628997-7238-3610-ae38-a1474b26c39c,1,63903856,Sapphire,1
22305879,dcb3a1cc-86a4-3b48-941c-1196a8089c9e,1,97169012,Sapphire,6
22333062,c99b3ca5-aff8-3449-99da-833415e72be4,1,63426262,Sapphire,2
19805441,b0e3f8be-d77b-3f1c-af62-1ebbd3b71949,1,83886672,Sapphire,6
22355915,82e0823b-4e1f-3745-be9e-3c46aa3ed902,1,51026235,Sapphire,1
22356288,62498708-e00f-3bca-bc84-51e2aca4f20e,1,79273309,Sapphire,1
16399909,76fecac1-23c2-376e-a375-449db92dde13,1,45165355,null,1
18736207,c94d9688-fa18-39dc-a63d-cb6fd746d62d,1,63741737,Sapphire,3
16420406,f49f3750-7848-30c1-9293-23f4f95da12b,1,99543675,Sapphire,9
4145733,ac243535-5740-3ec8-b6be-b8c80e8cbb6a,1,56353786,Sapphire,1
17481195,c6fc865b-4eb1-360a-a051-be29af751362,1,58783657,Sapphire,1
4179179,0a83669c-7597-32b1-9755-1729aaf032b5,1,90731363,Sapphire,1
18738050,688ab762-1d48-37a4-9e5e-d6517559e89f,1,79465852,Sapphire,1
20817617,b963af20-75f1-3a6a-9872-0e61d34bcf7d,1,65562702,Sapphire,6
16465489,c64a2aea-177a-31e1-9775-a5a5fff32b1b,1,58585083,Sapphire,2
16485790,4797012e-0350-35fe-a7af-6b23cf3c1cc4,1,59725368,Sapphire,15
4218780,9370a6e1-a55a-351b-8b5f-f681402c001d,1,80771451,Sapphire,4
16514424,0e65d3a9-67f9-30de-9578-7889ce77c9b4,1,66041642,Sapphire,1
19864976,90d262c6-7923-3390-af2f-3ae6451c3651,1,30725781,Sapphire,12
16522644,224d0007-e1d4-3562-b713-d2285264f82d,1,70275425,Sapphire,1
16529296,71eb2584-bfaa-31d4-9e86-b7d804bc9faa,1,83931800,Sapphire,1
16978080,92844638-1714-399a-819d-4e602b24091b,1,1986688,null,1
19895276,1938db3d-5bff-3cdb-a8b5-c9a65de8e1b1,1,33744757,null,1
17022669,687bd31c-03f4-3365-8b47-c68c4eb1821d,1,47788909,null,2
19213499,cb60f937-7b28-3ba1-bb41-2741722a4706,1,74595258,Sapphire,4
16481318,95c98771-916b-3d07-92ae-7307150e9846,1,47110725,Sapphire,3
16490007,cf8ba7d5-bb83-3385-bbe9-f26b67ec427a,1,67069101,Sapphire,6
22397584,ef8da57b-65f9-35ad-aad9-03fcf36f346f,1,69888381,Sapphire,2
22397627,4cf516d2-ebf4-3e1c-b047-50eb312cee50,1,72706024,Sapphire,1
16498323,637f6722-ecf8-3d96-860d-0043974f9e89,1,2858900,null,1
22400503,df9773ac-a063-35ce-a40d-cb4f18707c6b,1,75668052,Sapphire,1
22404963,6fb98b2c-7a14-33e3-826c-0fe8a9181d50,1,57907164,Sapphire,1
16585347,80017f52-81e9-395d-9a5e-3d5f6b796938,1,89624610,Sapphire,1
17126570,62297844-5c32-3c68-91a4-941e07bedd24,1,77703667,Sapphire,6
17135587,1fb47113-59d9-3b85-9809-674070ff5dce,1,3300157,Sapphire,2
20840602,5c93639a-15d3-35ad-a47e-c90e3d7c0d7e,1,44790781,null,2
19384856,3fbc2c88-98dc-3f39-88d1-545514d09668,1,1358569,Sapphire,3
16596097,4a84db4d-4cd0-3b45-8836-96449e4cd22b,1,68527688,Sapphire,1
17240017,6b67ce73-0ded-3acd-ba1a-a5ea37a8cb4d,1,48915838,Sapphire,7
16691176,9e30160b-8632-39b3-afcb-b6ce1cba9d66,1,40342807,null,2
16595851,0dc959a3-b8e5-3dcf-8f0a-328a11045dd7,1,1219472,null,3
16729302,580034ec-84d5-3409-b71c-0c7174dc189d,1,48803732,null,2
16739434,91d42fa9-321c-37bc-b32b-e85a5522c2c3,1,62345392,Sapphire,3
17308977,46c56a75-4fe1-3845-9507-9966c33e52b7,1,68383531,Sapphire,2
17314463,adbb28ae-65e6-38c0-b972-02d3867cd702,1,47155355,null,3
17317766,330bcc17-341d-39ac-87a5-6b806d1e0ea3,1,75318603,Sapphire,1
5320049,8de4f752-1517-348a-aefd-ea87419cb441,1,40718290,null,5
5316951,4cf53318-febb-3ac0-a22a-7ba876d3bf85,1,71110046,Sapphire,1
5367636,5e3a5797-dfe5-3c4d-ada5-97e26661bbdc,1,4770491,null,1
19514572,f5e34336-d6ad-376d-a858-bc7fdc2a4d22,1,54119170,Sapphire,1
18769968,b99e8bd3-adc5-3b72-97da-5f2184677c5c,1,62835332,Sapphire,9
20927014,ac49aa7f-a109-30b2-b87d-25d23d6b036d,1,18607196,Sapphire,4
20927235,ea4eedb6-3ede-39cb-afe4-53016dd28b66,1,43364853,null,1
16778863,225cec5c-09e0-3066-a16e-c867315d86d2,1,63294465,Sapphire,4
17357821,1d4b7e16-d2bb-30f4-83aa-ef1dc8157d4b,1,52548334,Sapphire,1
18832910,2bb39d08-b984-3daa-92a4-c727a75acbf4,1,11769125,null,2
18847214,67d7f1ee-342a-3364-bef0-1c05f4312ada,1,1740829,Sapphire,3
17388964,bb367f78-1c0a-3e77-87cd-5c2254822d3a,1,90742392,Sapphire,1
5415029,d2d7040b-5669-3638-96b8-fbc5db545285,1,7626676,null,2
18861604,adfd1557-4e1d-340b-a756-67f1cbc65d67,1,76711330,Sapphire,1
19557245,164e0fb2-68bf-30be-bb55-2105f97a193d,1,3568291,null,2
22469203,61e4cccb-d000-3095-b4be-2b2c8922e885,1,47947003,Sapphire,4
20964751,49ba8a54-69d6-3310-baa4-94e1f112261f,1,74890579,Sapphire,10
20396412,00100726-e0c3-305d-83c6-a3f70e819f1e,1,55630005,Sapphire,1
22491973,0f60bae7-bb22-3b55-9899-60e6da3bffdc,1,69284821,Sapphire,5
22496222,3ebe1c02-8447-3543-97eb-e5aed52f85a9,1,60731405,Sapphire,3
20433904,7ab31798-eb92-3441-add2-1b5210c0089b,1,54916086,Sapphire,1
19585076,01156a0c-7281-3a24-bcb3-de5b2dd0db2b,1,47109256,null,2
19590652,b644a92e-1dd7-33e7-b5e3-fe83cfa62fcc,1,59364253,Sapphire,6
18900491,10d53955-ae76-3fbc-99d3-6b1daae3a8cb,1,61940243,Sapphire,3
18925676,615681d8-4d23-3ec7-8a0b-f31dd61702c2,1,70218110,Sapphire,1
5662906,fcef7328-79e2-3ff4-8c39-1b1027fa9ad9,1,33197560,Sapphire,1
5576752,e51b6d37-afbf-34d0-b95c-3ac019c396cc,1,58925311,Sapphire,1
19619530,d11e19e9-b895-39d6-b239-5bf57943cb71,1,1909253,null,1
18931419,4c7a7572-7e1e-33c5-adb6-2e718f9ee3ae,1,68932761,Sapphire,1
20498299,848a29d4-0db2-3cf2-827b-ea1c240a6504,1,41494034,null,4
11221845,fc351c5b-31a3-36aa-8b87-96955aa7a246,1,61121235,Sapphire,3
16726594,904b0e25-141b-3ba4-b4cd-379e1372945c,1,64828194,Sapphire,3
16730174,7c1b2b69-2b90-3efe-9e6a-1b06fc665b77,1,31980781,null,1
20524617,de2117a4-bee6-397c-a5e6-6b11aee401a4,1,72991439,Sapphire,1
19700791,5b694bbd-3b2c-3203-b3b0-12fea42d40de,1,77471953,Pearl,5
19714964,613c88c3-8554-303b-8428-75d554597bc3,1,69861295,Sapphire,1
19749675,7b5f8b70-7d7b-399f-a6e8-6a469ad49be6,1,55598101,Sapphire,1
