accountType,accountId,guestId,mLifeId,mgmRewardsTierCurrent,stateCd
patron,2752031,126366612,2752031,Sapphire,TX
patron,94025140,136621055,94025140,Sapphire,VA
patron,81553044,88767613,81553044,Sapphire,null
patron,53984262,26690120,53984262,Sapphire,null
patron,81811863,32534405,81811863,Sapphire,null
patron,68975760,121109237,68975760,Sapphire,AB
patron,74889465,41061122,74889465,Sapphire,LA
patron,7101829,54209929,7101829,Sapphire,CA
patron,64379952,14642613,64379952,Sapphire,null
patron,52352771,13562812,52352771,Sapphire,null
patron,81227643,31707523,81227643,Sapphire,null
patron,69237090,36063252,69237090,Sapphire,null
patron,78890640,29330473,78890640,Sapphire,BC
patron,48905192,14323696,48905192,Sapphire,NV
patron,61859539,36785085,61859539,Sapphire,null
patron,81038617,74554639,81038617,Sapphire,null
patron,72353970,20016916,72353970,Sapphire,NC
opera,742565559,71459738,63762732,Sapphire,CA
patron,79325349,6842659,79325349,Sapphire,CA
patron,54770808,121398721,54770808,Sapphire,null
patron,75671193,69264593,75671193,Sapphire,CA
archtics,25517455,54567548,95869951,Sapphire,OK
patron,52915017,50281639,52915017,Sapphire,CA
patron,52573768,3627288,52573768,Sapphire,null
patron,51089898,22178253,51089898,Sapphire,MI
betmgm,561522482,139877353,94940066,Sapphire,WI
patron,73155802,51356023,73155802,Sapphire,GA
patron,98039805,152011749,98039805,Sapphire,null
customers,00usiylm3eR47HJuy1t7,56396955,58526142,Sapphire,MI
customers,00uadm17c4X37L0QF1t5,67049682,48438186,Sapphire,MI
opera,892676195,140886054,95142752,Sapphire,MI
customers,00u1r0eozb9bFdLQI1t6,126569013,70310024,Sapphire,TX
patron,50342089,87878956,50342089,Sapphire,TX
customers,00uniz1gl8L3qhPjt1t7,151873222,98024792,Sapphire,CA
opera,894222837,142835102,95587133,Sapphire,CA
patron,59615554,125268467,59615554,Sapphire,null
patron,90760571,88310859,90760571,Sapphire,NJ
patron,78972849,70949170,92017385,Sapphire,CO
patron,99538473,165027140,99538473,Sapphire,NC
patron,42977479,12477612,68157671,Sapphire,CA
patron,73193764,60907431,73193764,Sapphire,DE
opera,801002850,78040465,99474055,Sapphire,MS
patron,52118693,40197406,52118693,Sapphire,null
patron,74056345,90460716,74056345,Sapphire,OR
patron,56625659,62150922,56625659,Sapphire,null
patron,44655445,78328125,44655445,Sapphire,CA
patron,31220023,121992689,31220023,Sapphire,TN
patron,20334265,80341959,20334265,Sapphire,LA
patron,70759654,80941730,70759654,Sapphire,IN
customers,00uhxyum5ujkUo0Id1t7,9765555,82312230,Sapphire,NJ
betmgm,558516997,137382557,94295774,Sapphire,PA
betmgm,600932758,166023468,99897414,Sapphire,MS
archtics,21776786,115855980,50709979,Sapphire,UT
opera,394206358,37067266,59151296,Sapphire,CA
patron,100296076,167125872,100296076,Sapphire,TX
patron,62952398,121551582,62952398,Sapphire,PA
patron,82344470,5431250,82344470,Sapphire,NY
tcolv_lms,427771508381,47814810,78933184,Sapphire,CA
patron,56973277,61577075,56973277,Sapphire,null
patron,83884983,121022361,83884983,Sapphire,NJ
patron,41429223,98468925,41429223,Sapphire,MO
patron,93216244,135753810,93216244,Sapphire,null
archtics,16130865,96405961,68687802,Sapphire,CA
opera,901473320,79124243,15612500,Sapphire,CA
patron,74455908,98905659,74455908,Sapphire,null
patron,73723816,16954801,73806165,Sapphire,CA
opera,334158328,92088648,54012461,Sapphire,NY
patron,69476433,3844439,69476433,Sapphire,TX
patron,3783364,11076032,58144433,Sapphire,CA
patron,80998784,134878085,80998784,Sapphire,null
patron,83986283,15507409,83986283,Sapphire,NY
patron,47567150,89347480,47567150,Sapphire,TX
patron,47138877,45748721,47138877,Sapphire,FL
patron,64290223,64316816,64290223,Sapphire,null
tcolv_lms,442024551119,168661153,83566775,Sapphire,GA
betmgm,577603131,146674875,96542938,Sapphire,PA
patron,55043665,79995013,55043665,Sapphire,null
patron,92944221,135449676,92944221,Sapphire,null
patron,70737140,71092783,70737140,Sapphire,CA
patron,60194541,109605817,60194541,Sapphire,AR
archtics,11993193,116522783,78618271,Sapphire,CA
patron,53234423,104401963,53234423,Sapphire,null
patron,90639440,92204289,90639440,Sapphire,NY
patron,20875435,32625558,53109657,Sapphire,LA
patron,76219292,59416892,76219292,Sapphire,NY
opera,395890450,104422505,58401327,Sapphire,CA
betmgm,575804181,36799005,96015401,Sapphire,MA
patron,70244664,133126270,70244664,Sapphire,AZ
patron,44810420,94617777,44810420,Sapphire,TX
patron,60556438,88062645,60556438,Sapphire,BC
patron,81291473,74554316,81291473,Sapphire,null
patron,20750809,95353142,20750809,Sapphire,MS
patron,63119287,117021518,63119287,Pearl,FL
opera,778335335,71981466,66588223,Sapphire,CA
patron,60362663,9592698,60362663,Sapphire,null
patron,83083112,30178529,83083112,Sapphire,NJ
opera,796990859,14402222,73265593,Sapphire,AK
patron,99938379,166138537,99938379,Sapphire,TX
opera,872398518,141728871,95513314,Sapphire,IL
patron,76708413,119895663,78099834,Sapphire,MA
patron,59621656,74150250,59621656,Sapphire,BC
patron,55693931,119126814,55693931,Sapphire,null
patron,52613888,85700602,52613888,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjMp7qkFww,132761402,80546668,Sapphire,WA
patron,50712412,1576398,50712412,Sapphire,OK
patron,53223162,116329059,53223162,Sapphire,WY
patron,53739052,106214392,53739052,Sapphire,null
customers,00uadbd7mruBjfJL71t7,54537499,78299294,Sapphire,BA
patron,46969314,16330214,46969314,Sapphire,TX
opera,896468097,137334071,94189877,Sapphire,MI
opera,245904147,9293956,51519800,Sapphire,--
patron,78043775,93753918,78043775,Sapphire,CO
patron,84079808,64016359,84079808,Sapphire,NJ
onetrust,a2b6a720-3654-4741-bd7b-8d9f75473d63,135248290,92693038,Sapphire,MI
patron,59617490,77940838,59617490,Sapphire,null
patron,93192764,135805215,93192764,Sapphire,null
opera,891459743,139191816,96254172,Sapphire,CA
opera,780894831,11196354,67381826,Sapphire,CO
patron,73248443,105421888,73248443,Sapphire,IL
customers,00uhy5n0bvIlrvf9T1t7,72879473,84639753,Sapphire,NJ
archtics,26622890,71159469,75388308,Sapphire,NV
patron,69372367,61077516,69372367,Sapphire,NH
opera,148661019,53909479,48893358,Sapphire,ON
patron,65339962,121592164,65339962,Sapphire,BC
opera,736850153,66992317,63139833,Sapphire,WA
customers,00ubtko1g8x1oI7AZ1t5,80856169,35743472,Sapphire,KY
opera,778788580,112818686,66814560,Sapphire,CA
patron,52427451,107411843,52427451,Sapphire,null
patron,84316443,47364792,84316443,Sapphire,PA
patron,61094308,57115393,61094308,Sapphire,AZ
patron,51407593,73348756,51407593,Sapphire,FL
patron,64068981,10978888,64068981,Sapphire,null
patron,53915748,123313656,53915748,Sapphire,null
patron,83077044,7797925,83077044,Sapphire,NJ
patron,51513516,51272048,51513516,Sapphire,MI
patron,15896229,123379689,15896229,Sapphire,AZ
patron,94985238,140029218,94985238,Sapphire,null
patron,97973526,151777526,97973526,Sapphire,MI
patron,57288901,12633282,57288901,Sapphire,null
customers,00ud1635u27133PNB1t7,130112306,80065906,Sapphire,WA
patron,99473415,158394117,99471471,Sapphire,TX
opera,2496877,79965909,60119707,Sapphire,CA
patron,50633325,20800619,50633325,Sapphire,MO
opera,779095844,34785998,48403562,Sapphire,CA
opera,807753251,10707875,63881549,Sapphire,CA
patron,60372359,2474621,60372359,Sapphire,IA
patron,94776605,139203339,94776605,Sapphire,MT
patron,92993571,135578796,92993571,Sapphire,null
patron,18084928,122968988,18084928,Sapphire,OH
patron,61338984,12145875,61338984,Sapphire,FL
patron,57921231,123290599,57921231,Sapphire,null
patron,59097361,68799612,59097361,Sapphire,null
patron,85357525,74745736,67877523,Sapphire,NJ
patron,85069265,121487315,85069265,Sapphire,null
patron,83039822,40590787,83039822,Sapphire,FL
patron,50117697,36412781,50117697,Sapphire,AL
patron,70617945,12598835,70617945,Sapphire,MS
patron,75856705,124919470,75856705,Sapphire,SC
patron,47298296,33644975,47298296,Sapphire,PA
patron,58783473,27485015,58783473,Sapphire,null
archtics,19386708,76768605,21733344,Sapphire,TX
customers,00uk3v5h31BT4ExCu1t7,143926564,95807382,Sapphire,GA
patron,93523911,136097730,93523911,Sapphire,null
patron,15901533,132247017,20626437,Sapphire,UT
patron,78213536,73589660,78213536,Sapphire,WY
patron,70883272,118421456,70883272,Sapphire,MA
patron,57256203,14065073,57256203,Sapphire,null
patron,49389736,51024418,49389736,Sapphire,OH
patron,56212762,66227840,56212762,Sapphire,null
tcolv_lms,441943929666,135300402,92746452,Sapphire,TX
patron,30611326,29882405,30611326,Sapphire,AZ
patron,44603412,80284179,44603412,Sapphire,TX
patron,51437490,88786554,51437490,Sapphire,FL
patron,51933976,104900072,51933976,Sapphire,NY
patron,92698723,135227374,92698723,Sapphire,MO
opera,786488748,119557395,89607046,Sapphire,OH
patron,68090111,126344252,68090111,Sapphire,GA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjW8_mUGgw,64649877,69889347,Sapphire,CA
betmgm,561978562,140673002,95080961,Sapphire,TN
patron,21206648,65669642,21206648,Sapphire,AR
archtics,15976654,69616808,67844605,Sapphire,VA
patron,4078797,15173041,4078797,Pearl,MI
opera,780532086,14749111,67519415,Sapphire,GA
opera,2462867,83669252,2433253,Sapphire,FL
patron,98472970,153626417,98472970,Sapphire,CA
patron,54484233,48372065,54484233,Sapphire,VA
patron,94497454,138310586,94497454,Sapphire,CA
archtics,7808733,53310371,60049857,Sapphire,CA
patron,72416532,65734582,72416532,Sapphire,DC
patron,55566492,22650791,55566492,Sapphire,null
patron,2707439,63954386,2707439,Sapphire,NH
patron,62185771,29826291,62185771,Sapphire,MI
onetrust,29239BDE-E811-43BC-B1DD-595963A360BD,122757287,66545914,Sapphire,LA
patron,85087809,61615085,85087809,Sapphire,NJ
patron,70744071,34802453,70744071,Sapphire,TX
patron,73558262,41208783,73859415,Sapphire,NY
patron,47883125,58419729,47883125,Sapphire,CA
patron,81270292,10079975,81270292,Sapphire,null
patron,84010703,79930791,84010703,Sapphire,NJ
opera,806578824,55250088,77434820,Sapphire,TX
patron,65166363,9355558,65166363,Sapphire,TX
tcolv_patron,684449,66175182,81970623,Pearl,MA
patron,7602658,51479714,7602658,Sapphire,GA
patron,71699494,49940178,71699494,Sapphire,null
patron,53666750,53459399,53666750,Sapphire,null
patron,68575012,6530485,68575012,Sapphire,NJ
patron,93048686,135706393,93048686,Sapphire,null
patron,60906766,113675627,60906766,Sapphire,null
patron,61355521,101711980,61355521,Sapphire,QLD
patron,99644113,165363929,99644113,Sapphire,null
patron,60698311,21380933,60698311,Sapphire,WA
patron,55933640,20130863,55933640,Sapphire,null
opera,897589804,41069690,80003172,Sapphire,CA
patron,67184319,40624193,67184319,Sapphire,CA
patron,66050521,78256081,66050521,Sapphire,null
patron,98595392,147044047,98595392,Sapphire,CA
patron,64197232,2100562,64197232,Sapphire,null
opera,511265317,37830467,52543246,Sapphire,CA
patron,18265051,126986047,90459781,Sapphire,TX
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgKT12Yq2CQw,107214932,17264587,Pearl,NY
patron,90677739,7868397,90677739,Sapphire,FL
tcolv_patron,176444,168657006,7447063,Sapphire,AZ
betmgm,582982143,152561747,98174580,Sapphire,MO
opera,815003567,187104839,96190933,Sapphire,AZ
patron,74166484,36068765,74166484,Sapphire,IL
tcolv_lms,442966260535,168692880,76926716,Sapphire,GA
patron,54500590,48651514,54500590,Sapphire,AZ
patron,63493039,21248677,63493039,Sapphire,MS
opera,3234485,113431533,40435103,Sapphire,TN
patron,83705477,117056829,83705477,Sapphire,NY
archtics,12907336,16316803,12417972,Pearl,AZ
customers,00uo9mvvhvaip09sd1t7,150902746,74559310,Pearl,TX
patron,81011856,124475352,81011856,Sapphire,null
opera,511539070,32149042,60996675,Sapphire,CO
patron,57302473,86280561,57302473,Sapphire,null
patron,79727241,128419861,79727241,Sapphire,NJ
patron,76210301,14634201,76210301,Sapphire,CA
betmgm,558517049,108075950,42948512,Sapphire,MI
patron,55158965,102183407,55158965,Sapphire,null
patron,56242827,29713220,56242827,Sapphire,null
patron,72326436,187194521,72326436,Sapphire,MN
patron,93535353,136122618,93535353,Sapphire,null
customers,00uspg98c5oAeXQ9x1t7,165956213,46115598,Sapphire,CA
patron,94912940,139741753,94918052,Sapphire,TN
patron,67851873,50366004,67851873,Sapphire,IL
patron,76683363,22875167,76683363,Sapphire,CT
patron,77783291,75118685,77799633,Sapphire,NB
patron,71426353,36990505,71426353,Sapphire,null
patron,57962077,31397413,57962077,Sapphire,null
patron,55657369,56013217,55657369,Sapphire,null
patron,56744643,32091056,56744643,Sapphire,null
patron,97025781,148011184,97025781,Sapphire,MI
opera,742821774,64042101,63779512,Sapphire,CA
opera,783518565,80035193,68486564,Sapphire,AZ
patron,76591499,77947351,76591499,Sapphire,NJ
patron,68682325,45739803,68682325,Sapphire,CA
opera,508919284,108765585,60576233,Sapphire,ID
opera,776421655,79980526,65347371,Sapphire,CA
patron,60738584,7461612,48809082,Sapphire,CA
opera,462656425,95839051,60147844,Sapphire,CA
patron,51403904,34475851,51403904,Sapphire,LA
patron,84662906,105811888,84662906,Sapphire,MD
opera,788137108,71411951,77597139,Sapphire,MI
patron,68677817,21368669,68677817,Sapphire,AZ
patron,80713964,133528459,80713964,Sapphire,IL
opera,136442233,15782149,53274737,Sapphire,CA
patron,50889031,101850486,50889031,Sapphire,VA
opera,897790406,148884701,97620278,Sapphire,KY
patron,98356456,153225400,98356456,Sapphire,ON
patron,71523794,32316971,71523794,Sapphire,DC
patron,59317884,33386491,59317884,Sapphire,CA
patron,54203493,100998484,54203493,Sapphire,CA
patron,55988835,90049482,55988835,Sapphire,null
patron,63558401,33127226,63558401,Sapphire,FL
patron,84759295,21109989,84759295,Sapphire,NJ
patron,74407494,45874536,74407494,Sapphire,null
patron,2701960,31569627,83016171,Sapphire,NJ
opera,787564013,41500454,69905962,Sapphire,CA
patron,72646043,97844499,72646043,Sapphire,null
patron,96632307,146980814,96632307,Sapphire,OH
patron,55098897,29159083,55098897,Sapphire,null
patron,58574757,30831375,58574757,Sapphire,CA
patron,69129733,61706380,69129733,Sapphire,AZ
patron,46355238,46529206,46355238,Sapphire,IL
patron,64153784,85743154,64153784,Sapphire,null
onetrust,75E23D4F-3CB8-4B4F-AEAF-682280A3541F,112024745,55530789,Sapphire,--
patron,83603310,22259468,83603310,Sapphire,NY
patron,47626772,112792115,47626772,Sapphire,null
patron,99127836,155988864,99127836,Sapphire,LA
patron,65320820,103987340,65320820,Sapphire,MI
patron,99453182,158324946,99453182,Sapphire,NJ
patron,96784796,147416520,96784796,Sapphire,NY
patron,60709177,126867484,60709177,Sapphire,SC
opera,808702659,96441421,77394620,Sapphire,PA
patron,55183362,1925227,55183362,Sapphire,null
patron,66374724,95523422,66374724,Sapphire,null
patron,89348167,13149986,89348167,Pearl,OH
opera,803388535,17598859,50226936,Sapphire,CA
patron,52980502,11323875,52980502,Sapphire,WI
patron,90278150,94761720,90278150,Sapphire,NY
betmgm,574739665,63927764,95704923,Sapphire,AZ
patron,35711697,16041204,35711697,Sapphire,MI
patron,66200829,126117258,66200829,Sapphire,null
patron,76228075,82397416,76228075,Sapphire,null
customers,00u41zjdyKlSPxDkz1t6,121099868,48686215,Sapphire,KS
patron,97908377,151594647,97908377,Sapphire,TX
customers,00uhxwzyv0jQyPOhI1t7,3209572,83789062,Sapphire,NY
patron,71039343,117783571,71039343,Sapphire,KY
opera,781559252,14840188,62341085,Sapphire,CA
patron,92901558,135765388,92901558,Sapphire,null
patron,83467956,101380136,83467956,Sapphire,NY
patron,32819685,26844846,32819685,Sapphire,MS
patron,79595770,127533664,79595770,Sapphire,null
customers,00uh8c0e2mmfEClfz1t7,89812507,89300293,Sapphire,OH
patron,80995320,134545433,80995320,Sapphire,null
patron,99912519,87324308,99912519,Sapphire,TX
patron,56102587,106346546,56102587,Sapphire,null
onetrust,67A8468A-7014-4858-B763-69945A02CF0C,122558071,89655549,Sapphire,NV
tcolv_patron,370335,168668485,58224973,Sapphire,NV
archtics,6426000,46863135,54145062,Sapphire,null
patron,71796763,3982944,71796763,Sapphire,PA
patron,73554855,45939680,73554855,Sapphire,CA
patron,72486530,18546249,72486530,Sapphire,null
customers,00ucbod72lsIyBs8G1t5,3650182,3592456,Pearl,CA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBidnMq5Cgw,2567235,99038911,Sapphire,FL
patron,53427300,69101659,53427300,Sapphire,null
patron,62476822,64332686,62476822,Sapphire,CA
patron,61561296,3760426,61561296,Sapphire,CA
patron,93412495,135989985,93412495,Sapphire,null
opera,402192617,95016761,61653192,Sapphire,MA
patron,48677176,12954281,61363256,Sapphire,ON
patron,90632141,94471175,90632141,Sapphire,NJ
patron,85394139,53483826,68564213,Sapphire,MA
patron,64131680,41588933,64131680,Sapphire,null
patron,79479095,33083386,79479095,Sapphire,null
patron,78703432,64160030,78703432,Sapphire,CT
patron,76889337,88535527,76889337,Sapphire,MD
customers,00umnplba1BD77Tpr1t7,149392393,97495700,Pearl,MI
tcolv_patron,2334994,108283879,74513101,Sapphire,WA
opera,784864470,73365617,66480888,Sapphire,WI
patron,94666312,138842697,94666312,Sapphire,TX
patron,60530234,47354955,60530234,Sapphire,WA
patron,93651280,136208376,93651280,Sapphire,null
patron,58406888,101791594,58406888,Sapphire,GA
patron,71189604,50026415,71189604,Sapphire,ME
tcolv_patron,1211236,168681907,2678192,Sapphire,OH
patron,90963448,95092927,90963448,Sapphire,NC
patron,69293956,102131740,69293956,Sapphire,TX
patron,53535428,115135162,53535428,Sapphire,null
patron,90166460,1004513,90166460,Sapphire,NY
patron,62130408,27238760,62130408,Sapphire,WI
patron,56464513,41045992,56464513,Sapphire,AL
patron,55608019,46103071,55608019,Sapphire,null
patron,90306144,103611694,90306144,Sapphire,NY
archtics,11790098,168666262,95076923,Sapphire,CA
patron,11068642,19323632,50832598,Sapphire,NJ
patron,84985509,62260207,84985509,Sapphire,NJ
patron,70194381,98555385,70194381,Sapphire,null
betmgm,560352546,139015137,94695406,Sapphire,MI
opera,805414856,27468860,76508956,Sapphire,OR
patron,98535549,153866657,98535549,Sapphire,TX
patron,81765605,47194201,81765605,Sapphire,null
patron,55399589,109903320,55399589,Sapphire,CA
patron,45452255,41655054,72487769,Sapphire,OH
patron,53319171,125101572,53319171,Sapphire,CA
patron,92822851,135490534,92822851,Sapphire,MI
patron,62476841,1297983,62476841,Sapphire,AB
opera,2087537,52628811,21734877,Sapphire,CA
patron,58786688,21413090,58786688,Sapphire,null
patron,67733994,14022612,67733994,Sapphire,null
patron,44526751,187051797,44526751,Sapphire,IL
opera,900134379,81118958,98135314,Sapphire,NC
patron,99156407,156085360,99156407,Sapphire,SC
patron,52352741,16049636,52352741,Sapphire,null
patron,78910674,111719248,78910674,Sapphire,NJ
opera,234893601,55263750,92808405,Sapphire,NJ
patron,93824978,136596649,93824978,Sapphire,null
patron,54979199,95227786,54979199,Sapphire,null
patron,78026882,1528285,78026882,Sapphire,WA
patron,58028118,35360172,58028118,Sapphire,null
patron,80437889,131931874,80437889,Sapphire,MS
patron,78368522,8382064,78368522,Sapphire,UT
patron,83809994,32409684,83809994,Sapphire,NY
patron,70132039,5543067,70132039,Sapphire,null
customers,00ul0a9e3j36UoZeu1t7,138071783,94462530,Sapphire,UT
patron,79471363,124092686,79471363,Sapphire,AZ
patron,57121232,25920520,57121232,Sapphire,null
patron,55405504,107222110,55405504,Sapphire,CA
opera,771113805,60820239,60975391,Sapphire,CA
patron,55306696,27215652,55306696,Sapphire,TX
patron,58055841,63482654,58055841,Sapphire,null
patron,95888408,144234496,95888408,Sapphire,PA
patron,94117073,136893154,94117073,Sapphire,HI
patron,63772811,73330554,63772811,Sapphire,CO
patron,59607940,99256321,59607940,Sapphire,NC
patron,83593907,81099382,83593907,Sapphire,NY
patron,97066583,148078374,97066583,Sapphire,PR
archtics,9077020,2604539,61374752,Sapphire,TX
customers,00uewy8oeqS2DSzQf1t7,20497577,78744688,Sapphire,MO
patron,59370901,97324491,59370901,Sapphire,OK
patron,84161697,49762476,84161697,Sapphire,NY
opera,778765425,35259443,89678598,Sapphire,OH
opera,5339518,17976469,8369462,Sapphire,LA
patron,76532480,158294301,76532480,Sapphire,GA
patron,51030947,96504917,51030947,Sapphire,TX
customers,00upnmchtnpZDCfrm1t7,187346913,41898007,Pearl,TX
customers,00ui5wgilpG0rHhBl1t7,57315928,85059192,Pearl,NJ
opera,1847424,69220102,83717951,Sapphire,MI
patron,68931570,122586694,68931570,Sapphire,null
patron,81672139,8061789,81672139,Sapphire,null
patron,98063913,152115353,98063913,Sapphire,TX
patron,72912689,125571554,72912689,Sapphire,CO
patron,33092802,94128563,33092802,Sapphire,MI
patron,71949492,57513234,71949492,Sapphire,AL
patron,59123038,34114442,59123038,Sapphire,null
patron,92502550,134709681,92502550,Sapphire,null
patron,49375356,18004927,49375356,Sapphire,null
patron,67599840,103977299,67599840,Sapphire,null
patron,75660429,56232462,75660429,Sapphire,WI
customers,00u9nh4fe1rYVyZ4M1t7,52629922,77746538,Pearl,AZ
patron,1946659,92848091,1946659,Sapphire,TX
betmgm,606851117,61299020,75053593,Sapphire,OH
patron,97101599,148148114,97101599,Sapphire,DC
patron,78952941,118339637,78952941,Sapphire,TX
patron,52338454,57246159,52338454,Sapphire,VA
patron,93668599,136264754,93668599,Sapphire,null
customers,00u60jbsjvt6WLq9w1t7,1008759,4356751,Sapphire,MI
patron,70705005,39245384,70705005,Sapphire,CA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgOzrmKv7Cww,3913360,71222766,Sapphire,CA
patron,67742963,25981797,67742963,Sapphire,null
patron,69732761,9405648,69732761,Sapphire,AUS
opera,263133931,10321005,51759935,Sapphire,CA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjxjr6gBAw,50929540,75021113,Sapphire,NJ
patron,64508114,102006115,64508114,Sapphire,null
patron,96956648,147834602,96956648,Sapphire,LA
patron,66621123,108971192,66621123,Sapphire,CA
patron,93006955,135537413,93006955,Sapphire,null
patron,54334162,72583317,54334162,Sapphire,null
patron,100572641,167769833,100572641,Sapphire,NM
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgJyklammCgw,187107831,80494353,Sapphire,OH
customers,00u1avqez3mIYD7Up1t7,108452585,71943636,Pearl,NV
patron,83692310,42456566,83692310,Sapphire,FL
patron,56210625,11474857,56210625,Sapphire,null
customers,00uic01xjdLxKgBj51t7,41674365,77578484,Sapphire,AZ
patron,50838715,14773015,50838715,Sapphire,null
opera,780789478,54035497,3784664,Sapphire,MO
patron,75444340,94421673,75444340,Sapphire,NY
betmgm,556578147,131965821,80450002,Sapphire,TN
patron,41345298,27025056,41345298,Sapphire,VA
patron,97203884,148514148,97203884,Sapphire,NY
patron,57909826,59575747,57909826,Sapphire,null
customers,00u77j6rP3JVOg4hp1t5,113647674,29063005,Sapphire,MS
patron,90897380,87493146,90897380,Sapphire,NY
patron,52616780,102504522,52616780,Sapphire,null
customers,00ucshnwIgZcipRm51t5,33599928,59127522,Sapphire,CA
archtics,9385023,111311043,35130481,Sapphire,OR
patron,77400701,125425075,77400701,Sapphire,IL
patron,45121231,104068477,45121231,Sapphire,TX
patron,70874332,38002778,70874332,Sapphire,null
patron,98773052,154840891,98773052,Sapphire,VA
patron,51322662,113186387,51322662,Sapphire,KS
betmgm,608146121,131692769,80375750,Sapphire,GA
archtics,702036,87605978,49989360,Sapphire,NV
patron,57560577,14939346,57560577,Sapphire,null
patron,50111320,71913747,50111320,Sapphire,OH
onetrust,A4E86F25-1B62-4688-9353-CED9EF87627F,126326367,68285574,Sapphire,IN
betmgm,599159921,165404328,99667948,Sapphire,OH
patron,61782682,116131480,61782682,Sapphire,KS
patron,57457306,41335528,57457306,Sapphire,null
patron,63895630,123066831,63895630,Sapphire,null
patron,57368013,48092450,57368013,Sapphire,null
patron,72204434,6085957,72204434,Sapphire,PA
patron,35772332,37472186,35772332,Sapphire,TX
patron,97683714,150807790,97683714,Sapphire,KS
patron,80259651,131270649,80259651,Sapphire,TX
betmgm,578138404,147300187,96746498,Sapphire,NY
patron,53409616,69194542,53409616,Sapphire,AZ
onetrust,520F8017-0333-4500-969D-75A40A5FBAA0,27675866,65113500,Sapphire,LA
opera,183597971,118261754,54276515,Sapphire,BC
customers,00uaveyfnnHjmmyUn1t7,73384760,78626856,Sapphire,ON
patron,55402851,74015932,55402851,Sapphire,NY
patron,76180667,87774704,76180667,Sapphire,AZ
opera,817835946,82978207,82321919,Sapphire,PA
patron,81283353,59592216,81283353,Sapphire,null
patron,71257634,68992784,71257634,Sapphire,NY
patron,2333794,61608732,2333794,Sapphire,FL
patron,72622947,11405687,72622947,Sapphire,null
patron,73507477,51712076,73507477,Sapphire,TX
customers,00ult48ozlNVjb75n1t7,147979744,95150567,Sapphire,NV
betmgm,577495122,146548768,96509072,Sapphire,PA
patron,59236431,120303299,59236431,Sapphire,AL
patron,65496895,111341654,65496895,Sapphire,null
opera,779696400,12014715,67540679,Sapphire,null
patron,74117510,2254303,74117510,Sapphire,GA
betmgm,585951364,154986972,98804298,Sapphire,VA
patron,95981401,144587898,95981401,Sapphire,TX
patron,62897434,14062291,62897434,Sapphire,CA
opera,25532444,69336758,40450988,Sapphire,CA
patron,51677982,119561406,51677982,Sapphire,NM
patron,51542656,101276843,51542656,Sapphire,MI
opera,778244763,2923454,71266574,Sapphire,TX
tcolv_patron,2845527,134371318,80928362,Sapphire,NJ
patron,32738080,40039899,32738080,Sapphire,NH
patron,63539613,10928506,63539613,Sapphire,null
patron,90251486,46917037,90251486,Sapphire,NY
patron,71348152,39526555,71348152,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgMiH1Pr3CQw,42996450,63174038,Gold,WI
patron,94633669,138688455,94633669,Sapphire,MI
patron,90780640,91078974,90780640,Sapphire,NJ
betmgm,586647592,155693513,99020934,Sapphire,MD
patron,56402614,109205882,56402614,Sapphire,null
patron,29426579,18212406,83622359,Sapphire,NJ
patron,63970307,28814447,63970307,Sapphire,null
patron,64202650,92823941,64202650,Sapphire,null
patron,83177344,37636058,2282183,Sapphire,NY
betmgm,585607254,154537024,98681895,Sapphire,NJ
opera,812141301,32105400,78859735,Pearl,CT
customers,00u5u23u9pgvp6lpd1t7,91239390,75176516,Sapphire,FL
patron,60719924,33239347,60719924,Sapphire,CA
customers,00ucd9n6129LK0yoI1t7,128059041,79664833,Sapphire,FL
patron,4267582,187458449,4267582,Platinum,MI
patron,56443159,19149116,56443159,Sapphire,--
patron,92710516,135077476,92710516,Sapphire,IN
tcolv_patron,3184551,168705243,95464728,Sapphire,TX
patron,69043522,98263066,69043522,Sapphire,OK
patron,54508184,126942487,54508184,Sapphire,null
patron,56234337,89799785,56234337,Sapphire,null
patron,82082243,45150809,82082243,Sapphire,PA
betmgm,608478610,167876811,100626223,Sapphire,IL
patron,100275085,167125952,100275085,Sapphire,OH
patron,96102671,145016104,96102671,Sapphire,ND
patron,59917198,87943843,59917198,Sapphire,MO
