guestId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts,stateCd,marketableNameFlag,marketableAddressFlag,isValidEmail,isValidMail,goo,betMGMEnrollment
46890633,1,79158781,Sapphire,3,null,true,false,true,false,false,false
49881957,1,82385307,Sapphire,4,NY,true,true,true,true,false,false
46901173,1,4854061,Sapphire,5,AZ,true,true,false,true,false,false
45937915,1,44911461,Sapphire,6,SC,true,true,false,true,false,false
44442030,1,34177217,null,3,WA,true,true,false,true,false,false
49931467,1,76204082,Sapphire,9,VA,true,true,true,true,false,false
49949968,1,50456604,Sapphire,5,FL,true,true,true,true,false,false
162935391,1,33116673,Pearl,13,CA,true,true,true,true,false,true
162940289,1,97223599,Sapphire,7,AK,true,true,true,true,false,false
162965059,1,66121295,Sapphire,15,OK,true,true,true,true,false,false
46923840,1,5879634,null,3,PHL,true,false,false,false,false,false
46940016,1,75218230,Sapphire,11,CA,true,true,true,true,false,false
44479130,1,50129170,Sapphire,4,TX,true,true,true,true,false,false
44510709,1,71737217,Sapphire,5,CA,true,true,true,true,false,false
46964314,1,69228589,Sapphire,4,MB,true,true,true,true,false,false
44534526,1,78166888,Sapphire,13,NC,true,true,true,true,false,true
45988504,1,65422683,Sapphire,3,CA,true,true,false,true,false,false
46008941,1,72373333,Sapphire,5,AL,true,true,true,true,false,false
18750047,1,72899474,Sapphire,3,IL,true,true,false,true,false,false
50000331,1,40551120,null,8,IL,true,true,true,true,false,false
50013020,1,51158763,Sapphire,5,WA,true,true,true,true,false,false
47203654,1,57814016,Sapphire,3,null,true,false,false,false,false,false
44632626,1,7318005,Pearl,5,TX,true,true,true,true,false,false
47222942,1,90712517,Sapphire,3,NY,true,true,false,true,false,false
46027103,1,75775286,Sapphire,9,TN,true,true,true,true,false,false
44638820,1,48603796,Sapphire,3,LA,true,true,false,true,false,false
44642723,1,68478039,Sapphire,3,FL,true,true,true,true,false,false
166912201,1,100226533,Sapphire,4,UT,true,true,true,true,false,false
166939797,1,100739497,Sapphire,7,KS,true,true,true,true,false,false
141022292,1,95270019,Sapphire,9,TX,true,true,true,true,false,false
50123165,1,47160734,null,3,MD,true,true,true,true,false,false
137610366,1,94259378,Sapphire,4,MI,true,true,true,true,false,true
48576495,1,48377783,null,4,FL,true,true,false,true,false,false
168722534,1,60028092,Sapphire,6,NJ,true,true,false,true,false,false
139988104,1,94855080,Sapphire,3,OR,true,true,false,true,false,false
168728806,1,32631207,Sapphire,4,CA,true,true,true,true,false,false
49912381,1,49543461,Sapphire,4,MI,true,true,true,true,false,false
165223211,1,99587325,Sapphire,5,HI,true,true,true,true,false,false
48615053,1,2642724,null,4,FL,true,true,true,true,false,false
46988432,1,8534155,null,4,FL,true,true,false,true,false,false
32176396,1,90506781,Sapphire,3,CT,true,true,true,true,false,false
32198398,1,21007686,Sapphire,8,NY,true,true,true,true,false,false
46162500,1,67156313,Sapphire,3,null,true,false,true,false,false,false
46087730,1,56489838,Sapphire,15,NV,true,true,true,true,false,false
157504929,1,100613023,Sapphire,4,NV,true,true,true,true,false,false
165095206,1,99555206,Sapphire,4,ON,true,true,true,true,false,true
46173452,1,51293705,Sapphire,3,CA,true,true,true,true,false,false
165102627,1,99553597,Sapphire,4,ON,true,true,true,true,false,true
47293601,1,59370232,Sapphire,4,MS,true,true,true,true,false,false
43721612,1,47509774,Sapphire,6,NV,true,true,true,true,false,false
165199996,1,99577892,Sapphire,5,PA,true,true,true,true,false,true
47355014,1,94139341,Sapphire,5,MI,true,true,true,true,false,true
44895087,1,31276086,null,3,CA,true,true,false,true,false,false
168204422,1,100747792,Sapphire,3,WA,true,true,false,true,false,false
165270039,1,59954809,Sapphire,5,NM,true,true,false,true,false,false
46007291,1,82243313,Sapphire,6,MA,true,true,true,true,false,false
46027556,1,5526288,null,3,MB,true,true,false,true,false,false
165346694,1,99636061,Sapphire,3,VA,true,true,false,true,false,false
46057664,1,56602959,Sapphire,3,null,true,false,false,false,false,false
168316381,1,100797645,null,6,QC,true,true,true,true,false,false
46067011,1,53411482,Sapphire,3,null,true,false,false,false,false,false
46205820,1,65926861,Sapphire,18,FL,true,true,true,true,false,false
32414374,1,7138145,null,3,AL,true,true,false,true,false,false
168910754,1,30681119,Sapphire,4,TX,true,true,true,true,false,false
32242463,1,74633833,Sapphire,6,CA,true,true,true,true,false,false
32245569,1,49998441,Sapphire,5,PA,true,true,true,true,false,false
32249950,1,3932125,null,3,TN,true,true,false,true,false,false
41903925,1,64448318,Sapphire,3,null,true,false,false,false,false,false
41919392,1,77247609,Sapphire,5,CA,true,true,true,true,false,false
50196640,1,78017122,Sapphire,3,MA,true,true,false,true,false,false
32268264,1,72185093,Sapphire,3,MO,true,true,true,true,false,false
32334715,1,63972889,Sapphire,3,null,true,false,false,false,false,false
32344683,1,66889746,Sapphire,3,CA,true,true,false,true,false,false
50286498,1,55936324,Sapphire,7,NM,true,true,true,true,false,false
49992581,1,50031302,Sapphire,3,ME,true,true,true,true,false,false
169240048,1,46220472,Sapphire,5,AZ,true,true,true,true,false,false
50324024,1,53567563,Sapphire,4,PA,true,true,false,true,false,false
47102756,1,76640225,Sapphire,3,TN,true,true,false,true,false,false
44955644,1,59711499,Sapphire,4,null,true,false,true,false,false,false
165478205,1,99690260,Sapphire,3,NJ,true,true,false,true,false,false
46094005,1,35639680,Sapphire,8,CA,true,true,true,true,false,false
46121976,1,81767356,Sapphire,3,null,true,false,false,false,false,false
169277777,1,84457698,Sapphire,4,NJ,true,true,true,true,false,false
50028472,1,82344875,Sapphire,8,GA,true,true,true,true,false,true
46137276,1,77602068,Sapphire,9,MN,true,true,true,true,false,false
168345646,1,100806186,null,5,QLD,true,false,true,false,false,false
46145612,1,48970891,null,4,NY,true,true,true,true,false,false
136074649,1,93372031,Sapphire,3,null,true,false,false,false,false,false
50101215,1,67022372,Sapphire,4,CA,true,true,true,true,false,false
39856464,1,45912942,Sapphire,3,FL,true,true,false,true,false,false
50142602,1,89677393,Sapphire,3,OH,true,true,true,true,false,false
107925862,1,63087713,Sapphire,5,CA,true,true,true,true,false,false
137642244,1,94407625,Sapphire,7,MO,true,true,true,true,false,false
142224947,1,76912524,Sapphire,7,null,true,false,true,false,false,false
142231662,1,95404162,Sapphire,4,KY,true,true,true,true,false,false
137644640,1,94714585,Sapphire,7,MN,true,true,true,true,false,true
40112124,1,56419011,Sapphire,3,null,true,false,false,false,false,false
50177592,1,61372752,Sapphire,14,CA,true,true,true,true,false,false
167100969,1,100271726,Sapphire,4,OH,true,true,true,true,false,true
50216903,1,32525057,Sapphire,5,MI,true,true,true,true,false,false
122372589,1,57241954,Sapphire,3,null,true,false,false,false,false,false
137872128,1,94392460,Sapphire,6,CO,true,true,true,true,false,true
142479049,1,95465063,Sapphire,3,null,true,false,false,false,false,false
142513281,1,95487139,Sapphire,5,NY,true,true,true,true,false,true
44683089,1,59653027,Sapphire,10,NV,true,true,true,true,false,false
44686708,1,68013946,Sapphire,5,MD,true,true,true,true,false,false
110370424,1,54207855,Sapphire,5,MI,true,true,true,true,false,false
43920249,1,44862567,null,4,NE,true,true,true,true,false,false
137903974,1,94450687,Sapphire,5,IL,true,true,true,true,false,true
17421980,1,57467278,Sapphire,3,null,true,false,false,false,false,false
137884273,1,94428501,Sapphire,4,MI,true,true,true,true,false,true
168419113,1,72599516,Sapphire,4,null,true,false,true,false,false,false
30964900,1,66321406,Sapphire,3,null,true,false,false,false,false,false
44968864,1,47303906,null,3,null,true,false,false,false,false,false
165727714,1,99775640,Sapphire,3,MD,true,true,true,true,false,false
168550305,1,100834267,null,4,TX,true,true,true,true,false,true
167116703,1,100265515,Sapphire,6,OH,true,true,true,true,false,true
45008057,1,44188650,null,3,GA,true,true,false,true,false,false
32683109,1,60024886,Sapphire,3,NV,true,true,true,true,false,false
167185117,1,100320761,Sapphire,4,MS,true,true,true,true,false,true
46162639,1,63654124,Sapphire,8,WA,true,true,true,true,false,false
46193856,1,74191286,Sapphire,3,AZ,true,false,false,false,false,false
145910618,1,96335495,Sapphire,5,MI,true,true,true,true,false,true
140729365,1,95062645,Sapphire,6,MS,true,true,true,true,false,true
140771948,1,95741705,Sapphire,6,CA,true,true,true,true,false,false
50328584,1,62731784,Sapphire,5,ID,true,true,true,true,false,false
157825181,1,99302295,Sapphire,7,LA,true,true,true,true,false,true
50349166,1,50728401,Sapphire,3,LA,true,true,true,true,false,false
42042448,1,53651686,Sapphire,3,null,true,false,false,false,false,false
157844082,1,99307451,Sapphire,6,IL,true,true,true,true,false,true
157847837,1,99307303,Sapphire,4,CO,true,true,true,true,false,true
50407031,1,67121651,Sapphire,3,TX,true,true,true,true,false,false
128622160,1,79810033,Sapphire,3,CA,true,true,false,true,false,false
50411780,1,44835103,null,3,CA,true,true,false,true,false,false
110347096,1,35019124,Sapphire,5,MS,true,true,false,true,true,false
52889378,1,72848800,Sapphire,3,VA,true,true,true,true,false,false
47395153,1,2806895,null,3,FL,true,true,false,true,false,false
46323162,1,31415744,Sapphire,3,MO,true,true,false,true,false,false
47430111,1,70392366,Sapphire,3,CA,true,true,true,true,false,false
47460500,1,84175930,Sapphire,3,NJ,true,true,true,true,false,false
46467457,1,55623837,Sapphire,3,null,true,false,false,false,false,false
142964976,1,95695436,Sapphire,11,OH,true,true,true,true,false,true
136224946,1,93683145,Sapphire,3,null,true,false,false,false,false,false
153831694,1,98517399,Sapphire,5,NJ,true,true,true,true,false,true
47464522,1,52266925,Sapphire,5,CA,true,true,false,true,false,false
47475382,1,70099848,Sapphire,3,null,true,false,false,false,false,false
45130779,1,63224453,Sapphire,5,CA,true,true,true,true,false,false
32441427,1,83254502,Sapphire,3,CA,true,true,false,true,false,false
47745959,1,71142895,Sapphire,3,null,true,false,true,false,false,false
32489135,1,71653475,Sapphire,4,MD,true,true,false,true,false,false
47755830,1,33450212,null,3,CA,true,true,false,true,false,false
47771985,1,90988744,Sapphire,3,NY,true,true,true,true,false,false
18053069,1,81236615,Sapphire,3,null,true,false,false,false,false,false
48637949,1,55415454,Sapphire,3,null,true,false,false,false,false,false
47249379,1,5728657,null,4,CA,true,true,false,true,false,false
47250182,1,35554255,null,21,MA,true,true,true,true,false,false
46271538,1,90869537,Sapphire,3,NY,true,true,false,true,false,false
47254220,1,90703132,Sapphire,3,NY,true,true,false,true,false,false
46294171,1,53492901,Sapphire,3,null,true,false,false,false,false,false
46304230,1,33740725,null,3,null,true,false,false,false,false,false
37288011,1,81638189,Sapphire,3,null,true,false,false,false,false,false
48736605,1,73269465,Pearl,3,MD,true,true,false,true,false,false
48739062,1,54392657,Sapphire,10,TX,true,true,true,true,false,false
48746695,1,84769380,Sapphire,3,NJ,true,true,true,true,false,false
47312249,1,75119297,Sapphire,9,WV,true,true,true,true,false,false
33479373,1,61398608,Sapphire,3,AL,true,true,false,true,false,false
46553358,1,52866614,Sapphire,7,FL,true,true,true,true,false,false
169536606,1,94337368,Sapphire,4,NE,true,true,true,true,false,false
37511253,1,4208137,Sapphire,6,OH,true,true,true,true,false,false
141187422,1,95180377,Sapphire,4,CA,true,true,false,true,false,false
44053722,1,60787718,Sapphire,4,AB,true,true,true,true,false,false
153224237,1,98359941,Sapphire,6,TN,true,true,true,true,false,true
44060535,1,89335416,Sapphire,3,OH,true,true,true,true,false,false
45158038,1,61423340,Sapphire,8,KS,true,true,true,true,false,false
45193926,1,71398969,Sapphire,3,null,true,false,false,false,false,false
48765263,1,72649431,Sapphire,3,null,true,false,false,false,false,false
45201912,1,55756442,Sapphire,3,null,true,false,false,false,false,false
48778059,1,67202639,Sapphire,3,IN,true,true,true,true,false,false
47554652,1,72020193,Sapphire,3,NJ,true,true,false,true,false,false
47561959,1,65887892,Sapphire,3,null,true,false,false,false,false,false
45228494,1,100622232,Sapphire,8,OH,true,true,true,true,false,true
48832713,1,54429088,Sapphire,3,null,true,false,false,false,false,false
165526393,1,99700770,Sapphire,6,ON,true,true,true,true,false,true
134646318,1,92520125,Sapphire,4,CO,true,true,true,true,false,true
50358265,1,70289723,Sapphire,8,GA,true,true,true,true,false,false
44710579,1,48848941,null,7,IN,true,true,true,true,false,false
48878991,1,67365176,Sapphire,6,IN,true,true,true,true,false,false
47883181,1,29552976,null,3,CA,true,true,false,true,false,false
46332940,1,82096977,Sapphire,5,PA,true,true,true,true,false,false
46338159,1,1845213,null,4,IN,true,true,false,true,true,false
44125203,1,60958320,Sapphire,9,FL,true,true,false,true,false,false
49026758,1,59078003,Sapphire,3,null,true,false,false,false,false,false
49059857,1,64192112,Sapphire,3,null,true,false,false,false,false,false
52979387,1,61372097,Sapphire,3,CA,true,true,true,true,false,false
168639644,1,64302489,Sapphire,4,TX,true,true,true,true,false,false
53026184,1,51043955,Sapphire,13,UT,true,true,true,true,false,false
168655910,1,58285404,Sapphire,4,IL,true,true,true,true,false,false
47407350,1,3324734,Sapphire,6,CA,true,true,false,true,false,false
42076121,1,29067903,null,3,CA,true,true,false,true,false,false
147486753,1,96816764,Sapphire,4,PA,true,true,true,true,false,true
47474845,1,59024029,Sapphire,3,null,true,false,false,false,false,false
46430210,1,76937603,Pearl,8,WA,true,true,true,true,false,true
47561256,1,73737103,Sapphire,3,null,true,false,true,false,false,false
42138327,1,56152211,Sapphire,3,null,true,false,false,false,false,false
157924295,1,99325795,Sapphire,3,NV,true,true,true,true,false,false
47576267,1,68372459,Sapphire,4,null,true,false,true,false,false,false
158007314,1,99355635,Sapphire,4,AZ,true,true,true,true,false,true
47606586,1,78602094,Sapphire,5,UT,true,true,true,true,false,false
46592453,1,57998279,Sapphire,3,null,true,false,false,false,false,false
46595534,1,65972160,Sapphire,3,MS,true,true,true,true,false,false
46471932,1,7277076,Sapphire,5,TX,true,true,false,true,false,false
46473585,1,32832884,null,3,TN,true,true,false,true,false,false
44210305,1,44962051,null,3,WY,true,true,false,true,false,false
158104632,1,99378881,Sapphire,4,IL,true,true,true,true,false,true
158132450,1,99389935,Sapphire,4,VA,true,true,true,true,false,true
46563604,1,78762571,Sapphire,8,FL,true,true,true,true,false,false
158230401,1,99410863,Sapphire,7,MN,true,true,true,true,false,false
42260354,1,56736434,Sapphire,3,null,true,false,false,false,false,false
47964473,1,44601077,null,3,ONT,true,false,true,false,false,false
158258054,1,99425624,Sapphire,5,VA,true,true,true,true,false,true
170694561,1,43133775,null,4,TN,true,true,true,true,false,false
37579282,1,45210682,Sapphire,4,null,true,false,false,false,false,false
170763206,1,48445135,Sapphire,4,HI,true,true,true,true,false,false
158326656,1,99451544,Sapphire,3,IL,true,true,true,true,false,false
158375971,1,99461312,Sapphire,4,NY,true,true,true,true,false,true
42304252,1,97010528,Sapphire,10,QC,true,true,true,true,false,false
42304604,1,61857983,Sapphire,3,null,true,false,false,false,false,false
158433042,1,100016277,Sapphire,7,WA,true,true,true,true,false,true
47157220,1,44030837,null,3,AR,true,true,false,true,false,false
47201892,1,47424342,null,3,IL,true,true,false,true,false,false
47211442,1,71685136,Sapphire,6,GA,true,true,true,true,false,false
47212445,1,57726138,Sapphire,3,null,true,false,false,false,false,false
47231322,1,64463707,Sapphire,3,null,true,false,false,false,false,false
42311307,1,68805366,Sapphire,3,null,true,false,false,false,false,false
48070085,1,62311658,Sapphire,3,IL,true,true,false,true,false,false
5950500,1,79020105,Sapphire,15,CA,true,true,true,true,false,false
46601612,1,61448165,Sapphire,4,NV,true,true,true,true,false,false
143842223,1,95780660,Sapphire,4,CO,true,true,true,true,false,true
45241224,1,63495045,Sapphire,5,AR,true,true,true,true,false,false
47660878,1,72559447,Sapphire,3,WI,true,true,false,true,false,false
45285605,1,41317727,null,4,ID,true,true,true,true,false,false
47691292,1,43726023,Sapphire,3,MI,true,true,false,true,false,false
48134782,1,47522713,Sapphire,4,MI,true,true,true,true,false,false
45293758,1,3690957,null,4,CA,true,true,true,true,false,false
45320116,1,73130347,Sapphire,6,CA,true,true,true,true,false,false
145686415,1,96281913,Sapphire,4,NJ,true,true,false,true,false,true
45352414,1,82319136,Sapphire,5,DC,true,true,true,true,false,false
48230139,1,34109908,null,4,AR,true,true,false,true,true,false
48258338,1,46875456,Sapphire,7,SUR,true,false,true,false,false,false
44737102,1,67384560,Sapphire,3,TAM,true,false,false,false,false,false
48347302,1,76916715,Sapphire,9,CO,true,true,true,true,false,false
42384554,1,12519492,null,4,GA,true,true,false,true,false,false
147543118,1,92707884,Sapphire,9,TN,true,true,true,true,false,true
169000024,1,46689355,Sapphire,4,NY,true,true,true,true,false,false
147589164,1,96853791,Sapphire,4,AZ,true,true,true,true,false,true
49277089,1,45163794,null,3,MS,true,true,false,true,false,false
42478155,1,65475041,Sapphire,3,CA,true,true,false,true,false,false
6533143,1,71829792,Sapphire,6,VA,true,true,true,true,false,false
45525343,1,78176042,Sapphire,5,CA,true,true,true,true,false,false
45528045,1,76120714,Sapphire,3,MN,true,true,true,true,false,false
145850877,1,96323879,Pearl,9,NV,true,true,true,true,false,true
47346758,1,90563157,Sapphire,3,NJ,true,true,false,true,false,false
12803135,1,66394105,Sapphire,4,ON,true,true,false,true,false,false
47375803,1,85112131,Sapphire,3,NJ,true,true,false,true,false,false
47387243,1,56608258,Sapphire,3,null,true,false,false,false,false,false
47411665,1,64343426,Sapphire,3,null,true,false,false,false,false,false
49297854,1,71347281,Sapphire,3,null,true,false,false,false,false,false
53036645,1,90083581,Sapphire,3,NY,true,true,false,true,false,false
53059722,1,59741826,Sapphire,11,CA,true,true,true,true,false,false
47431611,1,82205517,Sapphire,6,NJ,true,true,true,true,false,false
50458567,1,5959356,null,3,ON,true,false,false,false,false,false
50478344,1,57141825,Sapphire,3,null,true,false,false,false,false,false
49326937,1,45918528,null,5,CA,true,true,true,true,false,false
47509841,1,56747692,Sapphire,3,null,true,false,false,false,false,false
37809393,1,99638699,Sapphire,9,KS,true,true,true,true,false,false
33741138,1,78618670,Sapphire,6,IA,true,true,true,true,false,false
47650589,1,54030887,Sapphire,3,NV,true,false,false,false,false,false
45560154,1,44445740,null,3,OH,true,true,false,true,false,false
44257681,1,57888202,Sapphire,3,null,true,false,false,false,false,false
49443984,1,3608036,Sapphire,4,MI,true,true,false,true,false,false
31162667,1,64797136,Sapphire,8,TN,true,true,false,true,false,false
53092896,1,3618953,Sapphire,8,NV,true,true,true,true,true,false
27318027,1,84572103,Sapphire,4,NY,true,true,false,true,false,false
27339302,1,71177524,Sapphire,4,IL,true,true,true,true,false,false
53128011,1,79127356,Pearl,9,TX,true,true,true,true,true,false
53137446,1,40125399,null,5,ON,true,true,true,true,false,false
42655353,1,2196444,null,3,CA,true,true,false,true,false,false
153524984,1,98428755,Sapphire,6,TX,true,true,true,true,false,false
42666234,1,77750764,Sapphire,4,FL,true,true,true,true,false,false
153514001,1,98428041,Sapphire,4,CO,true,true,true,true,false,true
17625097,1,68880224,Sapphire,3,null,true,false,false,false,false,false
46644073,1,71454584,Sapphire,3,null,true,false,false,false,false,false
48507081,1,82205943,Sapphire,7,NJ,true,true,true,true,false,false
48544991,1,57632006,Sapphire,3,null,true,false,false,false,false,false
47550662,1,51290887,Sapphire,8,IL,true,true,true,true,false,false
46693528,1,48093695,null,4,CA,true,true,false,true,false,false
158470294,1,99492765,Sapphire,3,CA,true,true,true,true,true,false
46406127,1,70381488,Sapphire,3,IL,true,true,true,true,false,false
158476856,1,99491560,Sapphire,6,MD,true,true,true,true,false,true
48570137,1,70710104,Sapphire,3,AL,true,true,false,true,false,false
46741351,1,48715776,Sapphire,8,OH,true,true,true,true,false,false
165951269,1,99856032,Sapphire,3,CA,true,true,false,true,false,false
48599797,1,72728102,Sapphire,4,BC,true,true,false,true,false,false
32651984,1,29940698,null,3,IL,true,true,false,true,false,false
47586845,1,62943666,Sapphire,4,AZ,true,true,true,true,false,false
166042547,1,99894246,Sapphire,6,MD,true,true,true,true,false,true
38205431,1,19334129,null,4,CA,true,true,true,true,false,false
53271601,1,54696042,Sapphire,4,MO,true,true,false,true,false,false
48673294,1,57710899,Sapphire,3,null,true,false,false,false,false,false
48694800,1,47596365,null,4,CA,true,true,true,true,false,false
109492684,1,5981599,Sapphire,5,CA,true,true,true,true,false,false
34281556,1,79052291,Sapphire,7,NY,true,true,true,true,false,false
53380108,1,10645807,null,6,CA,true,true,true,true,false,false
53384777,1,54091268,Sapphire,3,CA,true,true,false,true,false,false
47708754,1,101753150,null,6,MO,true,true,true,true,false,false
44289941,1,51894803,Sapphire,6,MA,true,true,true,true,false,false
47646908,1,33504104,null,3,null,true,false,false,false,false,false
50582057,1,71903176,Pearl,10,MD,true,true,true,true,false,false
50610486,1,77535656,Sapphire,6,NV,true,true,true,true,false,false
44816250,1,48713310,Sapphire,3,MI,true,true,false,true,false,false
44834897,1,18448176,null,4,MI,true,true,false,true,false,false
50650171,1,62979526,Sapphire,3,GA,true,true,false,true,false,false
38427383,1,71298204,Sapphire,3,null,true,false,false,false,false,false
31910623,1,48862043,null,10,WA,true,true,true,true,false,false
169486405,1,58549608,Sapphire,4,CA,true,true,true,true,false,false
169543130,1,76802554,Sapphire,4,HI,true,true,true,true,false,false
44849799,1,49156403,Sapphire,3,AR,true,true,true,true,false,false
44875664,1,59836379,Sapphire,4,NJ,true,true,false,true,false,false
44877575,1,64045595,Sapphire,5,TX,true,true,true,true,false,false
48865721,1,50365700,Sapphire,4,CA,true,true,true,true,false,false
44394763,1,72124659,Sapphire,5,NJ,true,true,false,true,false,false
44420016,1,35381155,Sapphire,8,CA,true,true,true,true,false,false
50699238,1,58709892,Sapphire,3,TN,true,true,false,true,true,false
45657766,1,70280145,Pearl,9,MS,true,true,true,true,false,false
44427425,1,11823234,null,4,GA,true,true,true,true,false,false
153618159,1,100053054,Sapphire,7,MD,true,true,true,true,false,true
47739402,1,79062092,Sapphire,3,MA,true,true,false,true,false,false
42685572,1,5429162,Pearl,7,MI,true,true,true,true,false,true
47752707,1,81695648,Sapphire,3,null,true,false,false,false,false,false
47794881,1,78719878,Sapphire,5,CA,true,true,true,true,false,false
42707882,1,2551864,Sapphire,3,LA,true,true,false,true,false,false
158525427,1,99504441,Sapphire,3,MD,true,true,false,true,false,false
48906656,1,11817378,null,4,OR,true,true,false,true,false,false
38673386,1,32309319,null,4,CO,true,true,false,true,true,false
48908216,1,58865092,Sapphire,3,null,true,false,false,false,false,false
48946213,1,20283127,null,5,FL,true,true,true,true,false,false
48951847,1,7186443,null,4,CA,true,true,false,true,false,false
159288275,1,77943486,Sapphire,5,CA,true,true,true,true,false,false
48969652,1,95930390,Sapphire,10,MI,true,true,true,true,false,false
48981135,1,65598359,Sapphire,5,IL,true,true,true,true,false,false
42825676,1,59487242,Sapphire,6,N/A,true,false,true,false,false,false
167423483,1,100419751,Sapphire,6,OH,true,true,true,true,false,true
42826053,1,82258299,Gold,12,DE,true,true,true,true,true,true
42830345,1,63557764,Sapphire,8,BC,true,true,true,true,false,false
48984653,1,45019544,null,3,ND,true,true,true,true,false,false
48991574,1,69927987,Sapphire,3,LA,true,true,true,true,false,false
166318628,1,99991386,Sapphire,6,MD,true,true,false,true,false,true
44952874,1,18117204,null,4,TX,true,true,false,true,false,false
32840608,1,51312171,Sapphire,3,null,true,false,true,false,false,false
46676295,1,46614832,null,4,null,true,false,true,false,false,false
159527034,1,51704164,Sapphire,25,HI,true,true,true,true,false,false
42839884,1,81306046,Sapphire,3,null,true,false,false,false,false,false
170180504,1,85214625,Sapphire,7,TX,true,true,true,true,false,false
159649547,1,92591680,Sapphire,4,VA,true,true,true,true,false,false
53441992,1,48007454,null,4,IL,true,true,true,true,false,false
42905949,1,30687979,null,3,CA,true,true,false,true,false,false
152289777,1,98102004,Pearl,3,WA,true,true,true,true,false,false
42979667,1,77104137,Sapphire,5,OH,true,true,true,true,false,false
46881426,1,81134953,Sapphire,3,null,true,false,false,false,false,false
42991918,1,62669651,Sapphire,12,CA,true,true,false,true,false,false
43017582,1,41685155,Sapphire,7,IL,true,true,true,true,false,false
188274972,1,101338569,null,5,BC,true,true,true,true,false,false
46897833,1,84701447,Sapphire,6,PA,true,true,true,true,false,true
152358937,1,98122416,Sapphire,3,FL,true,true,false,true,true,false
152334697,1,98518448,Sapphire,12,ON,true,true,true,true,false,true
32888221,1,10912559,null,8,GA,true,true,true,true,false,false
138596710,1,50011088,Sapphire,7,UT,true,true,true,true,false,true
167491542,1,100448335,Sapphire,6,OH,true,true,true,true,false,true
45658188,1,12198475,Sapphire,5,LA,true,true,false,true,false,false
167510830,1,100831554,null,4,NY,true,true,true,true,false,false
167511016,1,100800129,null,6,CA,true,true,true,true,false,false
152362020,1,98121566,Sapphire,5,UT,true,true,true,true,false,false
46440257,1,57049334,Sapphire,3,null,true,false,false,false,false,false
43091008,1,77431111,Sapphire,4,MI,true,true,true,true,false,false
46695312,1,12070359,null,4,In,true,true,false,true,false,false
43091753,1,57937954,Sapphire,3,null,true,false,false,false,false,false
45708103,1,50411015,Sapphire,3,CU,true,false,false,false,false,false
46706016,1,53475334,Sapphire,3,null,true,false,false,false,false,false
46490216,1,81509861,Sapphire,3,null,true,false,false,false,false,false
46997707,1,54928628,Sapphire,3,null,true,false,false,false,false,false
167609253,1,100496279,Sapphire,7,AZ,true,true,true,true,false,true
167616128,1,100493418,Sapphire,4,CO,true,true,true,true,false,true
160529544,1,44589457,null,10,CA,true,true,true,true,false,false
167626991,1,100491041,Sapphire,4,ON,true,true,true,true,false,true
160618214,1,64788299,Sapphire,6,MS,true,true,true,true,false,false
45755792,1,3837754,null,3,null,true,false,false,false,false,false
46555845,1,2802038,null,3,TX,true,true,false,true,false,false
32557162,1,44791843,null,6,CA,true,true,true,true,false,false
45795909,1,81680433,Sapphire,3,null,true,false,false,false,false,false
160908801,1,50171977,Sapphire,22,ON,true,true,true,true,false,false
45802527,1,54622657,Sapphire,3,null,true,false,false,false,false,false
45822698,1,54403860,Sapphire,3,null,true,false,false,false,false,false
45832787,1,65593824,Sapphire,3,TN,true,true,false,true,false,false
45832835,1,19401624,Sapphire,3,FL,true,true,false,true,false,false
45864337,1,77342057,Sapphire,3,MA,true,true,false,true,false,false
46722814,1,63951716,Sapphire,3,null,true,false,false,false,false,false
47053168,1,45745125,null,3,MA,true,true,false,true,false,false
33088793,1,47548716,Sapphire,5,IL,true,true,true,true,false,false
45900042,1,5961673,Sapphire,9,TX,true,true,true,true,false,false
46607415,1,53522321,Sapphire,3,null,true,false,false,false,false,false
45921355,1,12681820,null,3,FL,true,true,false,true,false,false
45929860,1,59173173,Sapphire,4,null,true,false,true,false,false,false
45941938,1,66288003,Sapphire,3,null,true,false,false,false,false,false
33223379,1,13369534,null,4,PA,true,true,false,true,false,false
47936930,1,48949242,Sapphire,6,VA,true,true,false,true,false,false
144283453,1,95910641,Sapphire,5,PA,true,true,true,true,false,true
144271179,1,95900567,Sapphire,3,KY,true,true,true,true,false,false
142224138,1,95488258,Sapphire,7,WA,true,true,true,true,false,false
47787693,1,47661723,null,4,FL,true,true,true,true,false,false
40147246,1,45718641,null,4,DE,true,true,true,true,false,false
30805495,1,57101306,Sapphire,3,null,true,false,false,false,false,false
146839656,1,96586595,Sapphire,4,DC,true,true,true,true,false,true
46729311,1,72565738,Sapphire,4,VA,true,true,true,true,false,false
47069824,1,75978976,Sapphire,3,MO,true,false,false,false,false,false
50526527,1,99350667,Sapphire,8,TX,true,true,true,true,false,false
46777000,1,60127137,Sapphire,5,IA,true,true,true,true,false,false
50583092,1,64831813,Sapphire,4,OR,true,true,true,true,true,false
46811880,1,77411996,Sapphire,6,CA,true,true,true,true,false,false
47694167,1,49333987,Sapphire,6,AZ,true,true,true,true,false,false
44471334,1,8898109,Pearl,7,OH,true,true,true,true,true,false
166648575,1,100111587,Sapphire,4,MN,true,true,true,true,false,false
33100028,1,54113339,Sapphire,4,MI,true,true,true,true,false,false
